content,mid,like
人在米国，酷爱做饭，你问为啥，便宜好吃。。。,21073002,3
这就推荐两个辟谣up吧，@动物园巡逻员 @为啥子让风吹 进去搜“预制菜”。,52553860,2
我记得我刚上班那年，新人，天天忙的一批，以至于我觉得为什么要吃饭，如果发明一种药品，我就吃一粒就可以顶好几天，我就有时间休息了。工作两年，中午在公司吃饭，晚上回家就煮面煮粉，或者外边吃，方便面，各种粉，全是半成品，我已经很久没有好好炒菜吃了。,491671815,1
"田园时代即将终结。。。唉
而几乎所有领域最美好最百花齐放最符合文明内核的，都是田园时代。
而工业时代的内核，叫贪婪。人类的与生俱来的根性，也是邪恶的源头",443781,1
以后吃压缩饼干还不是最终形态，感觉最后人类最终形态是人机一体赛博朋克，直接给身体的机械部分安装压缩能源块，以后也不需要什么公共交通工具了，背上安个折叠飞行翼，直接飞着去上班。[doge][doge][doge],64830060,1
自己做是真的费时间，就算是正常的955八小时工作制，下午五点下班，去买菜要半个小时，回家半个小时，自己做饭一个小时，这一顿折腾也要七点才能吃上饭，996就更不用说了,1310567764,2
还好，我家请得起阿姨买菜做饭[OK],31054578,3
不就是另一种罐头吗？确实很方便，至于卫生安全很难说，我不吃实属是因为自己制作的话，过程的安全可控。真没有到了自己炒俩菜就会过度劳累暴毙的程度。我不反对预制菜，但是我还是喜欢自己做饭吃，毕竟如果是预制菜的话他们不配报价那么贵让我付款。,76859116,3
我姑姑乡下有个小园儿…我家近几个月吃的菜大部分都是姑姑园子里的…还能享受采摘的快乐…[辣眼睛]突然觉得自己好幸福…,441433049,3
我那天和老公吃大骨头，我吃的时候外面的肉熟了，里面的肉还是冰的，点了20分钟上来的，我怀疑是前几天炖好放冰箱里冷冻的,49755843,2
我只能说半佛老师不是老师是预言家,12678400,5
很多人抵制预制菜很多都是因为成本低了但是价格没低，说白了还是因为价格，未来就是预制菜的天下，解决了卫生问题就可以,544764187,1
顶级鱼子酱 和 即食燕窝 ，本质上也都是预制菜。,216598772,1
高，实在是高，预见性惊人,358386000,5
对不起真的好吃还便宜而且是外卖还方便（3.5RMB）#大学生,491989109,1
我家里会养鸡，但我真的吃不出家里的鸡和外面的鸡的区别。。感觉我的味觉不大分得出这些。对吃的兴趣也不大，如果不是因为饿[热],29596288,3
其实大家都知道，我只是感到难过。,1377808090,2
个人观点:更应该关注的是怎样才能达到健康标准，街边太多一吃就喷的餐馆了，即便它是现炒的照样没良心，吃多了一样出问题，所以问题的核心还是怎样更健康，在预制菜大行其道的当下有关部门是否做好了质量监督，这才是更应该关心的,381676355,1
预言家？[微笑],338745616,4
"""便宜的料理包能活下来,昂贵的预制菜未必""",2652880,5
我并不反对阿，因为我身边的餐饮小店走的是进门第一眼就是看得见的厨房[滑稽]大家总想吃点不是预制菜的吧,514346549,1
我觉得之所以大家之前能吃到便宜的先做的菜，纯粹是因为人的时间不值钱，人力成本低。不管是种菜养牲畜的，还是开饭店的，甚至是自己的时间。现在大家生活水平都提高了，你要么多花钱吃到同样质量的食物，要么还用一样的价格吃到更差的食物，这没什么好抱怨的。,20065743,2
如果你的关注点是内容，那几张图并不能分散你的注意力，你如果因为这个而失去了思考能力那只能说明你有心理方面的问题，我认为放这些图是为了解决纯文案推动形视频的画面空虚问题，可以提高完整观看率，还有，up其实并没有动机让大家认为他是对的，发表观点冰加以论述，海可以引发讨论，话题度要比单纯的一片符合要大的多,502805290,1
预制菜概念，可以炒的天花乱坠脸上贴满金箔，但事实上，持反对和批判态度才是为营造高品质健康生活做贡献，除非生产预制菜有法律硬性标准，像药品一样。那添加剂香精偶尔吃一点没事，你一日三餐天天都整成那个，你可能五十岁就要归西，别在这儿谈什么工业化优点，那些与你相关吗？不喂你脚踩泡菜那能叫工业化吗？预制体系优点都体现在商人的钱包有好鼓而不是你吃了过后有好健康有好强壮或者你今儿泡自热饭又省了几分钟时间好通勤或者少洗个碗,25041784,1
半佛其他的我觉得说的还行，就是什么吃不出来细微味道的差别我不认可，其实大多数人只是没有选择，有选择的话肯定能吃出来其中好吃的，不在意可能只是因为没有那个精力，或者只是为了饱腹。,69122746,1
说的直白点，还不就是企业的996流行，导致大多数打工人天不亮就出门上班，月亮出来了才回到家里，哪里有时间买菜做饭啊，有孩子的时间更少，挤出来一点点时间也是用来辅导功课的,9200229,2
中午吃外卖，下午下班了要么外面买了吃，要么外卖，要么随便弄点蔬菜和肉直接煮一锅将就吃，实在是没时间[热],11210697,2
就像那些科幻小说，可能以后吃营养剂会变成普通人的日常，而纯人工做的只有富人才能吃得上了。甚至吃新鲜的瓜果都是奢侈，大家都只用调好的营养剂补充需要的营养,442516827,3
[tv_doge]目前这份工作。我还是有时间做饭的[tv_调皮],14944964,3
果然还是半佛靠谱，不像某些博主为了煽动情绪一味地鼓吹苍蝇馆子，贬低预制菜。你知道苍蝇馆子里打苍蝇是不分底座是什么食材的吗？你知道苍蝇馆子为了让你觉得好吃扔味精的时候是按照什么量的吗？我倒不是说脱发的谣言，而是钠超标本身也就是问题。预制菜更像是一种中庸的选择，它不算好，但也不算坏。不要神话苍蝇馆子，也不要妖魔化预制菜，各有各的好，我甚至在期盼终极形态赶紧到来，因为我真没觉得花费半个小时吃饭有什么好享受的，肠胃能接受的情况下，在最短的时间内摄入足够的营养才是我最需要的。,78478968,1
这方面还是国外有先见之明，汉堡包，比萨饼，热狗，三明治[doge],313616037,4
预制菜是时代的产物，但是同时也要顺应时代，需要时间给国民和市场适应，国家强制推行就必然打乱市场违背民义。再加上国民本来就对国内的食品安全缺乏信心，国家此举无异于揠苗助长。,85898477,1
以前一年出去吃不了几顿，现在人人都在外面吃，但全中国没有多少专业厨师了，有的都去高档酒店寻找高薪了，学厨很辛苦，年轻人有几个能花学十几年学厨师，条件都不允许，学个两三年皮毛出来发现累半天还不如预制菜，学十几年会甘心做普通大锅饭？没有便宜的厨师资源了，这是个社会现象。除了少数高档餐厅，别说廉价食堂，现在真金白银点外卖，出去吃，除了各种火锅焖锅烧烤，90%都是预制菜，像以前靠厨师一个一个慢慢炒，不被竞争对手挤倒闭，老板自己也会觉得太慢。全社会各行业都在内卷浮躁，不管你愿不愿意，以后专业厨师就是为有钱人服务的高端职业，慢慢就没有便宜的厨师资源了。,3.49329E+15,3
如果以后出现一种药丸，吃了以后饱腹一天，满足所有需要的营养，那么菜的意义是什么呢？所以说整预制菜不如直接整营养片。,27108336,2
萨莉亚和全家罗森盒饭，主动去吃的人不要太多哦[抠鼻],7049210,2
一年后了，预制菜进入校园，孩子们根本没得选[笑哭],11844857,3
当你工作忙起来的时候，你会发现，只要肚子不饿，感觉不影响身体健康，那么就会接受，所以可以推出，价值观慢慢的改变加上工作的节奏升级，别说预制菜了，就是营养液加填充物质的组合也是可能看到的，只要成本够低，只要我们够忙。,93831271,2
"我是觉得没有必要妖魔化预制菜。
首先有一点很重要的我觉得没什么人提到，比如饭店如果不使用预制菜，那么有些做法比较繁琐的菜系就要花很多很多时间做菜，顾客要等很久，这种体验要远比吃预制菜更差。没有预制菜，饭店会根本没有足够的产能满足如此大量的客户，即使有也会因为巨大的成本导致价格让顾客接受不了。
我认为最重要的是，让预制菜兴起的不是预制菜本身，而是我们节奏越来越快的大的社会环境。人们越来越没有那么多时间精力分配到烹饪食物上了。不是预制菜侵入我们的生活，而是我们的生活导致了我们不得不选择预制菜。
至于所谓的压缩饼干、果冻统治一切的想法，我是觉得没有必要那么悲观，除非我们的社会真的变成赛博朋克那样。我认为，只要我们老百姓还有自己烹饪的能力，那么情况就不可能变得很夸张。
也许有人会觉得预制菜有诸如卫生、健康等问题，我认为这些都是可以逐步解决的。何况难道没有预制菜就没有这些问题了吗？人们对预制菜的反感，除了塔本身确实存在的一些问题以外，更多的还是对于新事物的恐慌。预制菜在事实上是解决了我们的社会问题，除非能回到过去慢节奏的生活，否则预制菜的兴起就是必然。",231524,1
逃？为什么要逃，这就好比田园牧歌说我们要逃离工业化，逃离现代化,62365443,3
说实话这个东西的问题不是在于本身，而是现在资本控制下的生活方式，让你没有时间去享受生活，你发现不仅仅是菜还有很多东西朝着快短低发展，然后在工作上耗费时间。我一直认为一个人最有价值的东西就是时间，毕竟不管是穷人富人他是公平的。但是现在他们甚至让你时间都不值钱了，其实还是你发现还是原来的好,19184148,2
以前时间换金钱，现在金钱换时间[笑哭],8801806,4
所以我们是癌症第一大国？现在都是自己做饭，规划好时间安排，不吃或少吃外边奇奇怪怪的东西。现在海鲜我都不吃了，懂的都懂。我们不能改变，但我们可以有所选择。,498186925,1
所以我已经开始批量购买耐方的预制调料包了，至少，比我一个20多快三十的单身狗做得好吃，原材料去菜市场买，没顿饭至少节约30--50分钟的时间,2153549,1
我是觉得自己做饭真的不是很费时间，其实自己不做特别费时的菜三四十分钟能做完，主要是你的熟练度的问题，有些人三十分钟做的菜，有些人一两个小时才做完，而且还做得不好，导致一部分人干脆不做饭，吃预制菜点外卖；自己做饭主要目的不是图便宜，而是真的比外面的好吃干净多了。,1696970,1
说到底还是有很多人像半老师一样童年不幸福再加上没有做菜的天赋，就像之前那个说外面的速冻饺子比大部分家里包的都好吃的企业高管一样，要是妈妈做饭好吃，自己也不是厨房杀手级别的，是根本不可能说出预制食品比家里做饭好吃这种话的。,1264659120,10
在家不觉得，因为都是妈妈做饭，我偶尔也会做，但是在学校想做也没有设备，只能点外卖,473511098,2
"预制菜。客人们坐下点菜10分钟就想上菜，15分钟就催的要死。所以在我看来预制菜的兴起是必然的，自己犯贱用预制菜的速度去要求即点即做，怪不得谁。
预制菜现在其实是一种趋势，社会节奏驱使很多人都是一坐下来点完菜就是你得赶紧给我上全然忘了店里不止他们一桌客人后厨也就那么些人再快也快不到哪去这也驱使了预制菜的快速发展一般使用这些的都是商场门店毕竟客流量多，现在不用预制菜的门店也不多了",122411230,1
其实预制菜最容易吃出来的不一样就是蔬菜，蔬菜新鲜不新鲜是个人都吃的出来。。。还有鸡蛋这种。,21500406,1
半佛老师，摇摇领先，我来考古了,20686369,3
面对现实，让我们热情拥抱一切工业化吧！,586313759,3
如果食品工业化，意味着国内像美国大企业开始从肉类养殖开始卷，那么比起更便宜的速食鸡猪，不吃水果蔬菜又怎么样呢，大不了吃维生素，期待这一天的到来,104229792,2
理论上预制菜不比现做的菜差，勾兑酒不比粮食酿的酒差。但问题是，现实里预制菜大概率原料烂配料科技，勾兑酒大概率甲醇含量超标。简而言之，大家不懂预制菜和勾兑酒，但都懂中国国情。,10529891,1
工业化是好的，能接受工业品那就能接受预制菜，预制菜也会逐渐变得更好吃，没人会拒绝便宜又好吃的预制菜，市场经济下自然会淘汰不好吃的预制菜。[抠鼻],128543459,2
中国的人工成本上不去的，那么多人没有足够的岗位。再说你以为市场上摆摊卖菜的人挣的少吗，只是累而已。路边摆个小摊卖是因为地不多没有产量上不去批发给收货的不划算而已。,13681762,2
"我们家是现炒的快餐店，保证食材新鲜，食品安全。，已经开了5年了，不过现在生意不太好，就像Up主说的，1.成本太贵了。2.市场竞争太大。
   像我们这种现炒的实体店，不知道还能撑多久。[笑哭]是不是该转弯了？",489400221,1
今年夏天复刻了所有奶茶，已经实现了奶茶自由，现在开始学做菜了，预制菜？外卖？ 以后打死不吃[doge],626858,3
日韩早就是便利店里便利餐了。。而且现在国内也不少了。。。,386750618,5
预言家[OK],25358173,5
刚刚从屋后菜园子摘了三个茄子炒着吃，回到家发现没葱了又拔了两根葱，随便炒炒就吃了，只有加点盐，没有什么味精鸡精耗油，预值菜只有食堂才吃的到[傲娇],87209064,2
"我这里就还好，就外卖大部分的配送时间来看，预制菜参与得还是比较少的，真吃到预制菜制成品也不要太过担心，工厂机器按照程序走完的流程比起厨师来说，可能更加干净
当然，有时间还是自己做更好，实在没时间的，在等外卖的时候煮个白水蔬菜平衡一下油盐的摄入也是好的，或者洗个水果，水果真的得吃，一是占据胃容量，减少重盐重油的食物摄入，二是水果真的是最好的维生素来源了",2531534,1
未来肯定是预制菜保证口感后，开始卷卡路里，植物纤维含量，出现一个大公司以精细规划和办公族的量身定制你的每一餐营养为噱头打入市场,113672306,2
可惜我是个吃不得辣的广东人，我连冷冻虾都接受不来[热]吃过鲜虾的Q弹就不会忍受冷冻软烂。看起来未来要挣很多钱才能满足自己的口腹之欲了，新鲜蔬菜什么的对我来说很重要，输营养液过活真的有点恐怖了。,22657347,1
但是我超级超级喜欢做饭，我从初一就开始喜欢做饭，然后从高二开始家里的年夜饭，从来就没让我妈动过手，我一个人一天做十几道，不怎么吃，但是喜欢做各种各样的菜，看到没有做过的菜，就想学习，当然我也不是很喜欢洗碗，现在基本上在家是我做饭我妈洗碗。,505129576,1
所以啊，我老妈就真的很有耐心了。过年8个菜有荤有素；每年我们的传统节日，她都会很耐心的做菜。而且我老爸也是这样，我要是自己做，做2个菜以上我都嫌弃麻烦。[辣眼睛],401029698,1
平常我喜欢去买菜app上买切好的菜和肉，回家爆炒一下就行了，自己调味毕竟最合自己口味。当然现在这种天气连去厨房的勇气都没了，还是安心点外卖吧,14789,1
"作为一个预菜系餐饮行业的供应者，其实预制菜也没有想的那么糟糕，大厂的预制菜都是有知名厨师专业配方制作标准，卫生标准。运输也全冷链零下16度的保存。省去了厨师对原材料的处理/清洗/轻调味/预煮蒸炸，节省上菜的时间成本，也节省了顾客的等待成本，不然你以为吃个饭十多二十分钟就可以上齐菜靠的是厨师手法和后厨的配合！按正常的不用预制菜的做法起码都是30分钟打底。其实预制菜也考虑厨师的手法和后期调味。同样的预制菜不同的饭店也做不一样的味道，由于预制菜全程速冻，主要跟新鲜的主要差别在口感，除非厨师从业人员，绝大部分人是分辨不出。预制菜来主要糟糕的是小作坊的预制菜，卫生标准有点堪忧，由于廉价外卖的需求导致小厂不考虑其他标准的低成本生产。
  PS  只要在外面吃饭各位，你们都基本吃过预制菜了，哈哈哈，
现在预制菜包括太多方面了，海鲜/河鲜/猪/鸭/牛/羊/鸡/禽副产品/海产品/包括蔬菜/面点等等  
只有你想不到的，没有厂家开发不出来的 ，只要标准化，卫生化其实也跟现做的无差",270110633,1
在未来新鲜蔬菜瓜果是奢侈品，人们只能吃预制菜，因为便宜吗？还是因为预制菜不需要用新鲜蔬菜制作？,512914828,2
我觉得真正的问题应该是到底因为什么现在年轻人的生活节奏越来越快越来越没有意义。,38273679,3
预制菜至少比学校食堂干净多了 实话[doge],13490562,1
2023年9月预制菜开始进校园,481323894,4
请快进到营养胶囊时代[doge]一日三餐都只要喝水吞胶囊，又节省出了大把的时间继续工作[妙啊],97314788,2
天呐，您预见了未来,18562163,3
我还挺喜欢生的切配好的蔬菜包，回家要自己炒熟加调料，不用自己切菜。和熟的料理包不一样。[保卫萝卜_哇],67810516,3
里面有一句很有预言性  上一代还进厨房，我们这代只要简单能吃就好，下一代估计不会进厨房了最好就是加一下热就能直接吃,473736616,2
对于国内的饮食环境，预制菜等于不透明，你不知道他拿什么做的,1199684017,2
??预制菜就和元宇宙一样长命不了。如果大家想省时间，研发营养液就好啦。,362150421,1
做饭吃饭饭不仅仅是物质消费，也是精神消费。预制菜就是很机械的去填饱肚子，没有精神上的的快乐，有时还不一定好吃。,347556357,1
其实，比如我女儿家里现买现炒的觉得不好吃，外面汉堡王必胜客外卖每次吃个精光！预制菜其实口味都重，而且调出的味道就是你喜欢的！家里烧的菜，虽然新鲜，但是越健康味道就越氢弹，太难了,918848,1
所有喷预制菜的up都只能列举缺点却找不出可以替代预制菜的优点,35352659,3
"说的很多内容都太经不起推敲了
简单说一个点吧，考虑到整个餐饮市场，显然厨师数量与时间的函数可以近似理解为连续的，这句话的意思是，厨师数量不可能有突变的点。而厨师数量与其收入的函数就是简单的供需模型了。那么就一定存在某个点，使得厨师的市场价格低于机器生产。
当然这里有一个问题，就是如果机器的成本低于某个阈值，就会造成厨师达不到能接受的最低范围，但如果是这样，生产力早就达到了能让大多数人不必花过多时间在工作上了，那么自己做饭就势必会回流。",12820880,1
吃预制菜吃的,9312725,3
2023.8.3来考古，发改委推广预制菜啦,19720042,3
但是现在的外卖店，老实说，正是因为大量使用预制菜，使得那些菜真的味道就是千篇一律，永恒不变，哪怕换几家店，相同的菜就是同一个味道，最终不可避免地直接吃腻到吃什么都没啥味道....感觉自己就像是在补充能量而已....所以我一气之下现在都是自己做饭，网上时不时翻菜谱尝试新菜，然后结合自己的口味做调整，感觉即便我是个厨房新手，做出来的菜也经常比外卖平台上的买到的外卖更好吃，或者说更有一种随机的味道。,39468113,1
看样子王刚老师做预制菜，正好踩在了风口上，而且做事认真仔细人品也好 粉丝都很看好他 应该可以成功,396870118,1
有没有一种可能，以后后厨大师傅也会变成文化遗产[大哭],81397964,2
快进到吃营养胶囊代替吃饭，既省事又节约时间[OK][doge],25289369,2
[思考]问题不是预制菜，而是预制菜掌握在谁手里。是资本手里呢，还是劳动者手里,383302948,1
农村生活的我 不自己做还能咋样 [笑哭],12845829,3
唉，人都是趋利的，感觉我们真的是用自己的行为，在给世界投票。这个世界最后就会变成，我们不想看到，但是又无法阻止的样子,30344685,1
什么叫预制菜？ 那叫 人粮,275958316,5
现在外卖点的黄焖鸡，真是一点鸡味都没有[笑哭][笑哭],96802869,2
以前不懂，真自己做饭开始你就会发现自己去买菜，买回来之后切菜炒菜是真的麻烦[无语],516494479,2
预制菜进校园了,1785699192,4
23年来考古[doge],21386295,5
[doge]一说我就想起了那个土坑酸菜啊。。那东西没错的话也是预制菜吧。,2955270,4
"以美团外卖举例苏州工业园区粥类排行榜第1名月售8790，每天工作12小时，一个月30天
8790÷30÷12=24.41666，平均每两分半钟就要做出一份，以及各位点外卖师傅的黄焖鸡，出餐速度真的很快，哪怕我到店里去吃，无论我点什么出餐时间都不会超过5分钟",370464860,2
"我一个甘肃人，在深圳吃到浆水面的唯一方法是网购浆水面的汤料包[笑哭]
因为自己完全做不出浆水[笑哭]",1329562592,1
能再提一下预制菜吗[难过],295650745,1
半佛老是预言家 刀了,2106103,4
说得透彻！真正兼顾了理想主义和现实主义的分析。,40982499,1
料理包，就叫做软罐头热一下就能吃。   单兵自热口粮吃过，味道也还可以，但我还是愿意吃现做的。,370268754,1
本来曾经有一个付款的人有最大话语权的时代，后来出来一个叫乔布斯的人把它终结了。,15314166,2
我觉得国家应该出台一条法案，要求饭店在菜单里把哪些是预制菜，哪些是传统烹饪方式做的食物都标明出来，毕竟顾客有知情权，这样标出来也可以方便顾客自由选择,27761388,1
做饭对于我来说是解压的方式，便宜了蹭饭的同事[喜极而泣],298192515,1
人们担心的是预制菜的质量吗？担心的不是现做食物，新鲜果蔬的贵族化嘛,500206695,2
不知道，没吃过，自己做饭。外面买的不干净。。[吃瓜],392399629,3
预制菜进校园了！2023.9.2014:12,181053339,3
"提升生活质量的2步：
1.下班到家后立即点外卖
2.点完外卖后立即洗澡",97108266,3
不敢苟同，从罐头食品开始，预制菜就已经在占领民众的厨房和餐桌了，方便面，各种香肠，速冻的饺子等面点，甚至是奶粉都属于预制菜，但是在相对有效的市场监管下，和安全有保障的情况下，我自己是十分欢迎预制菜的，这种食品当做工作餐和临时用来填饱肚子的工具来说，没有一点问题,86501057,1
已经进校园了,487999748,4
很早以前就知道预制菜会越来越多，好多年前油管有的博主说家里穷都是吃微波食品长大的，就明白了，我们也逃不掉经济规律,105412802,2
这期挺好的。直到我看到别的UP谈论相同的事情，我就觉得这期更好了。别的UP呼吁观众抵制预制菜。虽然我很少吃外卖，但预制菜只靠呼吁是没用的。我想说的是，半佛文案分清了应然和实然，以及视角挺好的。,19456144,1
感谢我家里人开的小餐馆，感谢单位食堂，让我能日常方便地吃到现炒现卖的菜[脱单doge][脱单doge],10572608,2
今天，我要当这家青楼的头牌,485326005,3
[脸红]我对粤菜的预制菜印象还停留在，以前去茶楼吃饭的那一盘卤味，一盘冰的白切鸡，蒸白鳝排骨这些，做好后依靠简单存储过程，能够直接端上来给顾客的菜,20118402,1
杭州被称为美食荒漠就是这个原因，这也会是其他城市的未来,251022038,2
我现在才知道预制菜有那么多了[笑哭],14225675,2
看看发布时间，有点东西,7363530,3
有的预制菜挺好吃的，但现在不是没了就是变味了。举例：喜家德的蒸鱼块，家食乐的藤椒鸡刚出的时候/茄参烧肉饭/冬天限定白菜煲，真功夫的排骨饭，承包了我许多年晚餐。,2397204,1
可问题是，我家一直是提前准备各种半成品冻在冰箱里，做饭时间比等外卖都短[脱单doge],476543481,1
预制菜难吃，希望直接吃营养液，节省吃饭时间，营养全面。,404434266,2
我准备回归[无语]被娱乐至死和996混合双打安排的明明白白，活的很不快乐，计划回到买买菜自己做饭的朝鲜式慢节奏生活,311006168,3
"说实话，点外卖不就是因为做饭麻烦，懒得付出时间，或者是没有办法，但目前来看，外卖的卫生根本得不到保障（无论价钱贵与否），也没有严格的约束，法律，消费者全凭运气，外卖平台的胡乱优惠，导致商家根本没有利益甚至倒贴，最终也只有要么提高价格但用户减少很容易死路一条又或者减少成本保持原价至少有利可图。说真的，人类的道德水准还是不一致的，一味信任他人还是自己吃坏身体，商家可能良心会有点愧疚，但至少也挣到了钱。

   这种情况下商家用机器生产的材料包，大概率为了客户粘性，加上成本可控了，用正常卫生的材料包，这样商家客户双赢",482270433,1
"其实从方便面与面馆的现状就能预见预制菜和饭馆的未来。
评论区的一些观点有些过于悲观了，什么快进到吃能量棒，或者糊糊。就看看方便面到现在百花齐放，面馆还不是很多。
工业化确实能压低成本，但也不能无限的压低，同时资本为了保证盈利的效率，所以有一定品质的预制菜定价是不会太低的，那么实体饭馆就不会消失。
我们离吃糊糊，吃能量棒还早。",21570431,1
如果说食品有一天发展到了一天恰几片药整几口膏就能活的日子的话，我不会伤感，而是会很开心。因为这不仅每天节省了至少一个半小时以上的吃饭时间，还让我可以自由选择平常吃什么零食。想去享受一把了，就选择价格略贵的速食，快餐，饭店。每天被厨房占据八分之一的清醒时间真觉得不值，这时间拿去玩不好吗。,384135364,1
"经济规律无法违抗，就像日用品都是工业生产而手工品只能成为奢侈品一样，日常外食最终也会被工业化取代。
食物最终一定会与已经工业化的日用品一样，不愿使用工业化产品又不愿花钱买手工奢侈品那就只能自己DIY",3612506,1
或者还有另外一种形式，就是，配送式食堂。比如，这样，一个公司每天现做盒饭，然后配送到全市，就像以前送牛奶那样。既比外卖健康，又比自己做省事。,471564707,1
就跟古法水洗衣服与现代洗衣机的区别。不用污名化，你花钱买人洗衣服，他把衣服丢在洗衣机里洗。这件事情没必要害怕，害怕也没用。时代发展的趋势不可阻挡。就跟大清害怕刚见到的火车一样,269050834,1
有点带着结论找证据的感觉了，现在吃预制菜的人 过去也是吃不着新鲜营养的现炒菜的,480030324,2
这一期真是预言啊[doge],10439123,3
一个时代结束的标志就是他开始被浪漫化。,196367874,1
爱吃吃不吃就不吃呗,85229554,2
质量不行的预制菜 与 医院 构成完美闭环的产业链[doge],104881862,3
工业化是必然趋势，无法改变，能做的就是提高人工成本，想办法从中捞点汤喝，富人想提高生活品质吃手工做的那就付出点代价。,431606367,1
我也觉得逃不掉了，是我太懒了，我懒得做饭啊，我好累啊，我经常自己在家得周末都是点外卖，不算贵，又方便哈哈哈哈哈，甚至我准备自己买了,181076965,1
它预制的是菜，救的却是我的命（时间）啊[doge],300791329,3
我感觉兰州拉面可能会逃过一劫，拉面对于师傅拉的手艺很有要求，但还是在涨价，小时候大碗兰州拉面只要7块钱，现在要十几块钱。还要兰州拉面里一起卖的抄拉条，蛋炒饭，实惠管饱好吃[脱单doge][脱单doge][脱单doge],388754296,1
预言了！！！,22020840,3
想吃现做的去吃煲仔饭，这个绝对不可能是预制菜，就是时间要等很久,491673898,2
我家孩子高中学校中午只给半小时吃饭 来回食堂 排队打菜  上厕所都算上  真要出预制菜 我敢保证绝对会很多学生为了省时间去买。不得不说 这是一种悲哀 卷到不顾一切了,499760656,1
半佛老师又超前了,3584428,3
[歪嘴],1219408404,2
"我是很支持预制菜的发展，这和我支持国家发展，支持老板给我涨工资一样。为什么以前地摊小餐厅这么便宜，因为人工成本低全国平均人工薪资太低了。
你觉得预制菜不好吃，不是因为它是预制菜而是单纯因为它不好吃，如果预制菜的生产贮存保鲜运输技术再升级，和现做菜的区别做到普通人无法察觉，甚至比现做菜更好吃那你怎么选？
预制菜不是发展太快了，而是发展得还不够快。
有一个很绝妙的例子，牛排，现在高级牛排都讲究一个熟成是怎么来的，就是以前航运太慢了有没有冰鲜导致肉类在船舱自我降解。现在技术发展了牛肉从屠宰场到你的餐桌仍然新鲜，但是你却觉得不新鲜的更好吃。
一百年以后你的智能灶台已经可以模拟国宴大厨做出你想吃的任何现做菜，可能到时候你就会怀念当年的完美预制菜了。[妙啊][妙啊][妙啊]我只能说半佛你格局太小了！！！",10394784,1
问题是所以速冻预制食品都离不开添加剂和防腐剂，本人现在对添加剂越来越敏感，属于吃一顿袋装腊肉第二天就能头疼一整天的类型，我还是习惯自己做点素的,1077062145,1
还好我还留有一些种地养鸡和做家常菜的手艺,1310590,2
"吃过，卫生这一块还差意思
两个问题
卫生
价格
解决了就无敌
特别特别省事",399645905,3
我以为是23年的视频,30352597,3
商业机遇：农家乐[吃瓜]不久将来，农家乐将成为当代人梦寐以求，甚至奢求的生活方式！,436365808,1
要不叫人粮吧[微笑],357571240,3
预言家 刀了,254483109,3
主要是添加剂问题，这些天天要吃的东西如果一堆添加剂，时间长了肾脏肠胃肯定会出问题，不像是副食品不会天天吃的,403181822,1
不会的，所谓物极必反，我终将打破这一循环[doge],429191021,1
感觉很恐怖……以后人吃得越来越健康不费时间是不假，但是人情味没有了，所有人都像机器一样，觉得能活下去就够了，买菜做饭的幸福和满足感也没有了,386116720,1
感觉好可悲，这样活着的意思是什么,9525567,2
"""便宜的小黄车能活下来,昂贵的ofo押金未必""",14438072,3
上个班累得要死，下班还做个X的饭，直接点外卖多方便,431872294,3
预制菜哪里没问题，食材不新鲜就是最大的问题，我之前在寿司店打工，店里包午饭，而这顿午饭就是给我们做的预制菜，放在大冰箱里，要吃就拿出来解冻加热，我入职的时候进的两箱预制菜，两个月后还没吃完，吃得我人都不好了，放了几个月的小鸡炖蘑菇，你们想想。哦对了寿司店里那些寿司鱼类都是预制菜，除了三文鱼是每天进新的，现切，其他都是冰柜里存着的，包括什么现烤的鱼肉羊腿还有其他的生鱼片，包括日式拉面的高汤（是高汤浓缩酱一黄一白两包，煮的时候放一勺兑开水，搅一搅就成了）都是进了货放在仓库冰箱里，用的时候再拿出来解冻的，真的很难受，我打工的时候基本都吃腻了，都是味道特别大的菜，而且不新鲜。,24264971,1
提问，那这种预制菜料理包，适合买回家自己做吗，一个人或者小两口有时候懒得做哈哈哈哈,316991539,1
小饭馆也是预制菜啊   很多肉提前处理好的 不然上菜怎么可能那么快,493474071,1
不要忘记我们是年轻人与中年人截然不同,437526328,2
大概清炒时蔬。。。会是最后的倔强,783287,2
预制菜对全家都不会做饭的我来说真的是人类之光。便宜又方便,18621492,2
可是像肯德基，麦当劳，汉堡王，必胜客，老娘舅之类的连锁店，他们所谓的专业厨师调教出来的口味，也仅仅是不难吃、能接受。虽然说，虽然说，比有些地方难吃的特殊地方小吃，来的容易接受一点。可讲实话，谁不是更喜欢吃妈妈做的菜呢？和妈妈做的菜一比，那些东西又感觉很一般了。[大哭][大哭][大哭],610018441,1
坐标苏州工业园区，外卖千篇一律的口味已经逼得我基本天天做饭了，自己做菜价格和味道真的都比大部分外卖好太多了，就是费时间精力[热],269443209,1
这条动态下面就是王刚的青椒肉丝炒饭，何其应景又何其讽刺,36000506,2
解答了我疑惑为什么欧美在外面餐馆吃饭那么贵,479110416,2
所以半佛是否支持预制菜[嗑瓜子],697107887,1
以前真的挺讨厌做饭做菜的，觉得很麻烦，现在都逼得自己上得厅堂下得厨房了[脱单doge],478480000,2
你猜我什么时候回来重温的。,274886021,2
