content,mid,like
"你没说到点子上，预制菜一直都有，你爱吃不吃有得选。再不行自己回家做。
现在的问题是，进学校，你只能吃这个，没得跑。[吃瓜]",27301495,0
加拿大早一堆预制菜爱吃不吃  只要不是什么海鲜酒家之类的大多数都是预制菜特别是台湾餐,5737067,0
16秒这堆盘子明显没洗，冲都没冲，还剩着菜汤就准备给下一桌用了,164627953,0
最好的饭菜不是我农民自家种的绿色食品吗,393257045,0
应该是不满预制菜还贵,1763155989,0
说得好,510820259,0
最可怕的是料理包吧,439527900,0
什么时候发明核动力火车和能量棒？[呲牙],151190670,1
这家店的地址？,11292902,0
预制菜里有防腐剂吗,142589667,0
预制菜就怕饭店用,259420168,1
预制菜是必然产物，个人是阻止不了的，你作为打工人没有更多选择，城市化的快速发展，最重要的是食物安全和标准可靠,10342520,0
我朋友五星级酒店厨子，昨天我们吃饭去了，他给我们说预制菜都不知道怎么火起来的，猪食都比这干净，他们去进货老板都是一条龙服务，一年多的鸭子给药水泡一晚第二天香的不行,3.49328E+15,0
看那么多人自己在外卖，连锁餐厅吃了好多年预制菜，现在开始反过来口诛笔伐。。有种永远热泪盈眶下次依然受骗的美??,3.49313E+15,0
预制菜我不反对，我在意的是预制菜的品质，毕竟肯德基麦当劳也都是预制菜，严格意义上讲饭店多数都是预制菜，因为如果人多，需要把原材料做成半成品，以提高出菜效率。UP反对的也应该是品质不好的预制菜。,291397579,0
有一次暑假留校感冒了 躺在宿舍什么都不想干 然后决定点碗牛肉面给自己补充点营养 等取到外卖后发现汤是有塑料包装的成品预制菜 直接心态就崩了[大哭],104713196,0
预制菜会不会导致大家都不会做菜了就像现在大部分人都不会做饭了[doge],80348387,0
预制菜就是没有现做的好吃。我去趟饭店吃预制菜不如回家煮泡面,1695005263,0
如果预制菜也能模拟出锅气怎么办？味道 口感 锅气全给你满上,3009290,0
没钱能怎么办，要是有钱有闲谁不想吃点好的，当年泡面也是人人喊打，但也真离不了它,8787609,0
没啥好抵制的，关键是要加强监管预制菜的质量,90400824,0
我们说的是预制菜的问题么，不应该是是预制菜缺少监管下的黑心制作吗,1211591196,0
[妙啊]我猜是旅游团拉过来的。,269601519,0
新鲜煮的菜味道是真的绝,521298411,0
主要是这玩意不好吃，不新鲜的食品吃起来不舒服,3.4931E+15,0
包括外卖,32856293,0
凭什么现炒菜要比预制菜要更贵?,398594420,0
在说啥呢,37330824,0
预制菜,176030463,0
无所谓，我会自己做，我一家人都会做饭,85682044,1
[微笑],352700771,1
现做的菜他就不可能便宜，十几年前的时候，出门遍地都是炒菜馆子，但是后来炒菜越来越贵，饭馆很多变成了火锅、快餐这种连锁，大城市更是这样。因为人力成本在上升，现做的东西是不会太便宜的，做餐饮有多累懂得都懂。,3031086,0
你们… 不吃面包吗 或者说… 你们吃的面包都是现烤的 一般没时间排队买饭都是在学校买面包牛奶吧 不会就我这样吧,629713367,0
挺尬的，这不就是普通小店的炒菜，好吃算不上，难吃也谈不上，就家常味道,3.53711E+15,0
我爸当时带我们开车开了俩小时去山里的果园里吃炖鸡，我咧个去，这辈子头一回吃那么鲜的鸡，汤都喝刮干净了，汤又亮又清，给我鲜迷糊了，鸡是养了两三年的鸡，用果木烧，砂锅炖了小俩小时，太好喝，预制菜绝对做不了这味,507198124,0
抵制预制菜的是消费者吗？恐怕是饭馆更多，而且是小馆子居多，尤其是走料理包的外卖店，消费者直接去买预制菜了，他们没发挣差价了，咱们消费者没吃过预制菜吗？开袋即食的各种零食，饭馆里的卤肉，过年家里提前炸好的炸货都是预制菜，为什么现在才开始抵制呢？可能是最近碰到了很多人的钱包,67636487,0
我不喜欢吃流水线上的饲料。现在外卖也超级难吃，就连快餐味道都难吃了。,432503371,0
我在大学那会儿吃饭，最喜欢干的一件事就是跑隔壁的工地去蹭饭（那会儿新校区扩建），工人们吃的饭，卖相差了点，但味道真的好。如果嫌油重了点，加点钱可以先炒。哪怕是现炒的菜，价格上四菜一汤平摊到寝室四个人，也就十六七块钱，肉多点的话就是平均二十一个人，比我学校该死的小吃街好多了（整个小吃街我怀疑连面条都是预制菜）,394915680,0
锅气呢？厨房到餐桌五米之内，这才有锅气[doge],697440525,0
该抵制的不是预制菜，而是无良商家，将预制菜提供给不同的受众,20455470,0
我对洗好的菜没意见，对预先调好味道的生的肉类我也能接受，但熟制的，特别是蔬菜，就算了。,412991730,0
吓死，我以为在说房地产[妙啊],56334951,0
终于明白为什么我爱吃泡面不爱吃大龙虾了,115501846,0
@Green_sky_,307392287,0
跑这么远,281629891,0
也就城市用预制菜吧，,497265526,1
是的,524391920,1
我接受不了预制菜卖的那么贵[捂脸],14655259,0
[吃瓜],1397129372,0
是的,2171874,0
"我这么跟你们说吧。
只要别在外卖平台上点那种盖浇饭，便当之类的。
100%能避开预制菜。

你想想看一家店，然后这么多的品种。
中午那么忙，他还要保证出餐的速度。他要真炒菜，怎么炒得过来？

当然，大一点的品牌连锁店可能是提前炒好大锅菜，类似于食堂打饭阿姨那种方式。",35131919,8024
很喜欢这种小店，冰柜里看菜点菜，价格实惠，不太注重菜的卖相，什么摆盘不重要。甚至拿个不锈钢的盘子就给你端上来了。但是味道是真的好，很家常的味道,410078140,0
"合法合规合格生产出来的预制菜是没有问题的。
而是应该让这些店家有网上点单的，把用到预制菜的给标注出来，不要用预制菜冒充新鲜菜",347995493,0
小山沟能吃到海产是靠便捷的运输快递，实现了部分的食物自由。而预制菜是进一步实现食品自由的重要方式，由过去原料的自由进一步到菜品的自由，这更是马列主义一直努力实现的不同于西方那套规则下属于人民的自由。,834011,0
预制菜也不是什么洪水猛兽，我前几年工作忙的时候就经常中午去楼下全家买一份鸡排饭，24过期的盒饭。还行。,23161575,0
我大学的食堂感觉挺多预制菜的，比如黄焖鸡，煲仔饭，一些套餐饭，各种早点，很明显就是加热一下就行，但是味道又还行，黄焖鸡每天都是卖几百份,38915671,0
并没有什么逻辑。吃到了一家好吃卫生的现炒饭馆不代表所有的现炒饭馆都好吃卫生。,268417057,0
预制菜包上可以印上锅气伤肺[呲牙],519048520,0
羡慕他们不用上班不用加班不用996还能去这种乡村店吃现炒的,1791374,0
方便面里边的蔬菜包 酱包算是预制菜吗,359797506,0
为什么外卖的米饭好难吃，我都感觉是预制饭[大哭],241968227,0
问问这是哪家店，想去尝尝[星星眼],435153229,0
只有我好奇这家店是有多好吃吗,57658048,0
10家店有多少家现炒的[思考],38655166,0
吃预制菜我还不如吃泡面[吃瓜],26268536,0
预制菜是个统称，料理包，中央厨房，肯德基麦当劳必胜客豪享来，你平常买的冻品水饺汤圆都是，但是有些人故意在混淆这些概念，把这些所有东西都归为料理包，然后就成了预制菜=料理包=中央厨房,16159770,5700
不能一棍子打死，更不能一概而论，领导干部要起带头作用，机关食堂全面实行预制菜上餐桌，不仅单位食堂要普及，日常饮食更要多吃,97755899,15058
这股风起来了而已，跟用鸡精抵制味精，松茸鲜抵制鸡精一样，估计好多人都还搞不懂预制菜概念，这还得感谢辛吉飞的科技与狠活啊。,523591455,2202
预制菜。。。曾经看过的很多文学作品都有幻想过未来的人们只用吃营养糊糊过活，现在看了不就是在朝那个方向前进么。,342907715,3896
这么好的东西必须想让领导，公职人员吃，起到模范带头作用，让大家放心吃,21090346,19
我的劳动成果已经被剥削了，难道连一口热菜都要被抢走吗？,1064788589,2
视频这种店别人是自己的私房开了几十年的店，很多人吃的是一个习惯性和情怀。味道不一定好。我以前上班有个地方一家炒粉店别人卖了一二十年的，每天人特别多。但是味道真不好吃,267393747,0
小城市也有小城市的好处，我家楼下这家店都是现炒的，都不上外卖平台，附近店家都是在这里点餐，物美价廉，14块钱的菜我能吃两顿,19954295,0
说实话预制菜只要能比饭店卫生那同价位根本没东西能比??别看到网上抵制就一棍子打死显得像看辛吉飞看得一样,98650194,0
在自家没空烧菜的话预制菜性价比还不错，但是当外卖或者食堂餐卖就不合适了，太黑,294135162,0
绝对不会在包装的塑料袋出来。我现在也在逐渐离开外卖,610184382,0
我们这里有一家凉拌猪拱嘴味道不摆了，每次必点。,438016034,0
预制菜好不好那要看和什么比,699338276,0
预制菜是进步 观念需要转变一下了,34832452,0
关键是预制菜卖得也不便宜！,477916509,0
他??的才发现学校里面吃的好几年的一直都是预支菜啊歪靠,430287149,0
你就直接做饭,511823301,0
点外卖[doge],38655166,0
冰箱都发霉了,17635120,0
预制菜真的没法和现做的比,695396,0
饭店不是都这样吗,399747983,0
"我的天，预制菜本身就是一个解决食品安全的最佳方案，是对底层的最大利好，结果遭到全面反对，看到这些东西，正有种如鲠在喉的感觉，一定独立思考能力都没有？
该不会还有人不知道，食堂、小餐馆买的菜，全部都是要烂，早死的，最差的那种吗？都是菜市场剩下的，全部打包给餐馆和食堂，这还有人不知道的吗?
为什么食堂总是出问题？因为没法监管啊，除非你每天安排人，跟着那个买菜的人一起去，不然你对他的监管就是无效的。
因为你永远不知道，他买的菜到底是哪来的。
预制菜就是一个有效的监管方案，统一来源，才能监管，这种1+1=2的事情还有人们不知道？就这么简单的事情，也想不明白？
可怕，我只能说太可怕了。

谁在带预制菜的节奏，这不是很明显吗？不就是那些小餐馆的老板，不就是那些靠裙带关系承包食堂的关系户？他们不想被监管啊。
因为，预制菜是可以像我们吃到的包装食品一样，查到具体的生产日期，来源，是可以定位到具体责任主体的。
动动脑子，你说预制菜不行，不安全，等于是在说所有的包装食品都是不安全的，那这个范围包含古今中外的所有包装食品，就这也想不明白？
而且，预制菜标准化之后，是可以增加更多信息的，除了我说的生产日期之外，可以分级，比如预制到什么程度，都是可以印在包装上面的。
这其实是一个解决食品安全的终极方案。

但现实就是这么无奈，谁掌握了媒体，谁就掌握了一切，这让我想到了智利曾经的总统阿连德。
他一心只想帮智利做点事情，大公无私，但最后被自己国民杀死，只是因为敌对掌握的媒体，对他大肆摸黑，他死了之后，才能换上一个买办。
现在我看到一模一样的事情在发生，可怜，又可怕。
这就是为什么投票制度必然失败的原因，太可怕了，真的，预制菜这件事情，再一次坚定了我的看法。",28586682,3
我曾经以为学校食堂已经很难很难吃了，但是万万没想到，现在预制菜简直突破了我的底线！老家江西上饶，下面一个小县城，具体哪里我就不讲了，我怕喝茶！我外甥女是在学校里面上课，中午是在学校里吃的！他们现在用的是类似于外卖包的，我也不太确定是不是预制菜。然后用那种一次性的盒子，在学校后厨热了，然后放在上面。她是有电话手表的，我让她拿出来给我看了一下，我一瞅我还以为来到印度了呢！牛的佛饿了。像糊糊一样黄黄的！她上的是初中啊，是长身体的时候。中午就吃这玩意儿，给狗吃狗都得摇头！没办法，我妈早上给她揣两个鸡蛋，然后中午吃饭的时候隔着围栏给她送饭，基本是一个骨头汤，一个荤菜，一个素菜。不得不讲一句我大江西的优秀匹配机制，管事的基本都是一群没皮炎子的玩意儿。,506187261,4
其实无论是什么都不必一概而论，一种事物出现的根本原因在于产生了此类需求，预制菜的产生恰恰反应了餐饮业对低价成本提高营业额的渴望和消费者对尽可能缩短就餐时间的需求，而如今保鲜技术的进步使预制菜真正出现在了大众的视野之中。如今快节奏的世界使众人加深了对时间可贵的理解，一些生活在大城市里的年轻人早已无瑕在有限的时间里享受一顿美食，只能在狭小的空间里用食物填补自己的胃。预制菜对于能有闲暇时间享受一方烟火的人来说可能无关紧要，但对于忙碌的人来说同等价位的预制菜，兼备营养，丰富，便宜，快捷，高效等特点无疑是最好的选择。预制菜本身面向一个群体，无需提倡也无需抵制，应当遵循个人诉求，吃自己喜欢的就好了,396189286,1
"还是那句话，炸鸡只要一块钱，但厨师也想要月薪五千+、八小时工作，问炸鸡店老板一天需要卖多少炸鸡才够？
既不接受食物涨价、也不接受压榨厨师、还不会做饭，最后只能在饭店的原材料上下文章了呗，市场就是这么运行的。
现在唯一的问题是关于这玩意的国家标准还没制定好，不过鉴于做新鲜菜的饭店也能吃出蟑螂、标准已经很完善的奶粉也会出事，更多还得看做东西的人良不良心。
顺带给一些思维过于发散的撅醒润壬提个醒，预制菜/料理包这东西也是舶来品，别老看到某些连瘦肉精都不禁的发达国家X元的炸鸡甜甜圈就兴奋了，自己掂量掂量那些便宜食物都是怎么来的[抠鼻]。",21240410,1
来来来，你们视预制菜为饲料为洪水猛兽的，你来给我讲讲预制菜的生产标准，生产流程，执行标准，规格模式要求等等，你讲的出来吗？你所谓的缺点你能找到依据吗？你觉得你能想到的问题别人想不到？你是多伟大的人啊？只会引导矛盾引导对立，就位这点烂流量。我问你，按你所说，顾客这么多，员工这么少，你能保证每一道菜开始之前锅洗好了？你能保证每一个食材洗干净了？你能这么多人流量的小地方厨房里的边边角角都能清理干净？如果出了一个问题，你来负责？是不是到那时候你又要批判店家了？可笑至极,179053508,4
外卖已经遍地预制菜了，就是菜包+米饭，微波炉一加热，我已经很久没有点外卖了，都是找到门店，门店是正经炒菜的要个电话，吃饭的时候订就行。,394197817,0
我这边有家饭店，纯炒菜的那种，同款装修，比这视频里还要热闹双倍吧。上次去吃，5人才3百不到，那家店除了免费的白米饭，还有免费的番薯粥和炒饭,14513225,0
如果是单纯的果腹，确实有这个需求。但若想品尝不一样的美味，还得是现炒现煮的,8610843,0
我对预制菜没意见，卖预制菜要说明是预制菜，消费者有知情权吧！其次不能拿强权直接进校园，让人民有基本的选择权吧！,39432128,0
现在的人真的搞笑。本来大家就应该吃正常的食物，现在搞得吃正常的食物还需要花更高的价钱。,342506681,0
其实大家反对的根本不是预制菜，而是生活全面预制菜化，大家都不买菜，不做菜，不去手工餐厅吃饭了，预制菜企业和背后的资本就能垄断大部分的农作物的销售，这有多可怕。,461630,0
"我觉得预制菜没毛病
但是是不是应该自己标注说明出来，而不是用预制菜假冒现做的[藏狐]",102992468,0
关注点错了，预制菜只是更好的资本化,13344047,0
我没抵制预制菜，我只是抵制预制菜进入学校这种吃饭的人完全不能选择的场所，正常市场有人图便宜吃预制菜，有人不喜欢，都是市场选择，但是学校不行,3784354,0
预制菜是上班族没时间将就填饱肚子”剩菜剩饭”（煮熟后冻再解冻），现在却想在全国校园推广，想想家长强烈反对是有原因的～,392508751,0
应该反对的是预制菜隐瞒滥用而不是预制菜,25001350,0
吃有温度的菜是会增加幸福感的！,15457614,0
好饭不怕巷子深，都是有数的,28486783,0
好车 没坏的车不就是好车吗[脱单doge],357261397,0
这几天小长假山里小饭店都是这样的,514021848,0
预制菜的罪，是强行给人喂屎吃，犹其是针对校园的孩子，方便面，冻水饺，卖了很多年了为什么大家觉得正常，但预制菜危害性更大，中餐讲究现炒，炒好的菜第二天都不行了，像很多人吃的外卖就是料理包，不好吃，没营养，下次就不点了，但学校的孩子有这个权利吗？整个国家赚钱想方设法从孩子身上割肉，教育本来就是免费的，现在交的钱反而更多，一个幼儿园学费跟大学齐名，各种名目的费用让人害怕，三聚氰胺毒奶粉，要不是出现大量的大头娃娃，可能也会持续下去，教育事业变成了谋财压榨的工具，真好笑，几千人的学校连个食堂都没有，让我来做，保证10元一餐，肉蔬搭配，还有大钱赚，工厂食堂，快餐店，吃的选择权都没有，,554604730,0
工厂里和外卖都有预制菜，奇怪的是预制菜在外卖里还算好吃的[tv_笑哭]就是菜是真的少，米饭一粒一粒的还挺好吃，吃了几次，我本来都不知道啥叫预制菜，几次备注还说能不能少点鸡块多点毛豆多弄点汤拌饭吃，理都不理，然后我就想起了厂里的加热包盖饭，然后我就尽量不点这家了，这种配送费5块个人感觉性价比一般，点一次大概都在28，29，我点黄焖鸡米饭也就22左右看劵减免，主要是是人家味道也不错配送3块（更希望是免费，烧烤基本上都是，就是吃过几次懂得都懂，要求不高可以考虑）,107260458,1
我从小农村长大的，吃的菜都是家里种的，我奶奶都是放农家肥，吃的鸡蛋也是土鸡蛋。我们这边很多人家里是种菜去菜市场卖的，这种菜都是化肥放的所以产量高也长得快，不得不说这种菜是真的老还难吃[辣眼睛]，而且他们洗菜都是在臭水河（为什么是臭水河，因为没有水质干净的河了啊??）里面洗，反正也不是自己吃是给城里人吃??。预制菜这种汤汤水水油和菜泡在一起泡几十天的菜和肉都泡烂了我感觉难吃到爆，只能说有条件谁会吃预制菜啊[大哭],478231049,1
现做几天就坏了，新鲜的菜不卖，让人吃添加剂防腐剂保存好几个月的。这种低成本预制越学越多，以后餐馆吃新鲜菜都不容易。很多需要长时间调理的酸菜鱼，羊汤，排骨等等大部分都是预制菜。吃饭吃个新鲜相反这比烂的调理方式就应该被抵制。评论区灌水严重偷换概念，这群利益相关者不是蠢就是坏。在本子能公关忽悠人，把麦当劳肯德基的油炸垃圾食品，买成健康高端食材，国内吃人的资本家是越学越像了。,11505529,1
你先整明白预制菜再说，你把预制菜这词，换成当初被带节奏而满天飞的食品添加剂，结果依旧跳梁小丑，没有任何区别，为啥我记得当初是抵制所谓的料理包呢，结果现在料理包都不提了，整个预制菜这词，我是发现每次关于食品的，最开始抵制是某一种东西、结果带歪扩大到整个现代食品工业，之前食品添加剂，现在预制菜，就问你具体有问题的是这大类的哪个种类，结果一问三杠，支支吾吾，这就有点意思了,6026595,2
预制菜很早就有了，外卖平台上面很多，有的地区的外面，品类一样的话口味会极其相似，比如某某某盖浇饭，和另一家某某盖浇饭，虽然不是同一家店，但是口味，品种几乎一样。不止盖浇饭，什么米线，麻辣烫，等等，而且口感一吃就能吃出来不是现做的，而是各种料包倒一块儿临时加热就出餐了。我不知道这有啥安全隐患，如果不影响食用，我倒无所谓，关键口感确实没有现做的好吃。降价为老百姓提供一种选择倒不错，唯一就不对了,3.54639E+15,0
别太把自己当回事，爱怎么反对就怎么反对，说的就好像抵制了就能没了一样。,6909920,0
我可以接受预制菜，但预制菜就该有预制菜的价格，你不能收着我现炒的钱让我吃预制菜吧,10958692,0
我之前去那些大商场去吃，也是连锁店了，将近40r一盘，结果吃起来温温的，就像是临时热一下端上来的。后面偶然看到预制菜的合作伙伴，果然在列。这是有多赚少,7826134,0
认识不少预制菜从业者和他们交流过这些，总结下来就是多一个选择，但至少比某些猪脚饭来的干净，农家乐我也不敢点那些腊肠，尽可能自己做饭来吃吧。预制菜m记kfc还不是吃的嘎嘎香，农家菜一顿饭一个多小时鸡现杀的放城市里要亏本亏死来。,6052248,0
说直接点就是国家对食品安全问题监管根本不够，翻车过太多了，所以民众不认可预制菜的安全，不是预制菜本身,574119412,0
因为预制菜没有统一的监管标准，连高层都对此了解甚少，所以预制菜有很多可操控的空间，所以出乱象也并不奇怪,487291887,0
很多人看不起农村大席，但是已经很多年没吃到农村大席那样热腾腾的饭菜了,36205710,0
主要是保证健康，现代社会，不可能真说每个人天天都得炒菜，但又很难保证你这些食材是不是新鲜的,365840358,0
不是，怎么老是晚上刷到这种吃的啊，给我饿的[辣眼睛],256252961,0
流水线不是不行，但是味道和品控不过关就前途坎坷,4645594,0
改稻为桑是沈一石说了算的吗？不是，是严嵩严世蕃和万历决定的,10000767,0
预制菜就该有预制菜的价格，消费者普遍不满是因为无良商家拿预制菜卖现做菜的价格,34617997,0
不是预制的我不吃,11092100,0
对于那种装在塑料袋里加热即食的预制菜，有人说这种是大势所趋，但其实我觉得这种预制菜味道价格可能大多数都没炒菜好，那为什么要牺牲味道用相差不大的价格去吃这种预制菜呢？是世界末日要来了，还是为了“响应xx号召，促进xx发展，不管好不好吃我都要多吃”，这种人还真不少，不然我真想不到为什么几十年都是这样，突然就要降低标准降低成本价格差别不大，这都有人能接受了。,382172347,2
飯館抵制預製菜我無所謂，但是對著學校抵制預製菜我真的會謝，學校在大學城裡面，地盤都固定了，估計都不會在擴張新建食堂了。然後我們學校僅僅才幾千人，學校食堂三層樓，食堂裡面的大爺阿姨們用的預製菜，一到飯點那個人山人海，完全應付不過來，還手工製菜呢，時間要是趕不上耽誤我午休，那些喊抵制預製菜的又不會賠付我的精神損失[藏狐]有這功夫抵制不如給學校捐動食堂,9560710,1
还有人竟然不理解，这就是有人逼我们吃预制菜啊，什么叫做没人逼？大家都不知情的被吃下预制菜，现炒的馆子被排挤，退出市场，不准自己带饭统一吃预制菜，我花现炒的钱，吃的就是菜的新鲜，师傅的厨艺，和调味，你给我端预制菜出来冒充？有这钱我为什么不自己买一箱自己加热自己吃？交了比新鲜菜更多的钱结果吃的还不如，你愿意吃猪食你们自己吃，别妨碍我们吃新鲜菜,356543054,1
说的好听，那请问你是打算让厨子的孩子继续当厨子吗？如果我们不能把这些劳动者从机械的重复劳动中解放出来，那至少也得让他们获得相对更好的待遇。但是你这个视频让我觉得你只关心你自己的待遇，甚至这个表达出来的意思都是有人花钱指使你做的。开车十几公里去吃炒菜的人即使聚起来再多，也只代表有车有房的伪中产，不代表更加广大的劳动人民。,201859,0
大家都怕预制菜进校园  甚至还以原来的价格进入 一旦预制菜进县城校园 那些县城级工厂卫生绝大部分肯定是有问题的 说白了中国现在的食品安全还不是很让民众信服 然后看到采访中受核污染的福岛居民说的我自己吃就吃了 但小孩子不能吃 才发现我也是这么认为的 因为淋过雨所以想为你撑伞 一直在当代中国人心中[OK],374855958,1
[抠鼻]预制菜其实一直都有，问题是你把家常菜编进预制菜里，而且大家都不知道这一类摆明废掉大部分厨师的模式，到底适不适合大众，就先给学校食堂这种地方首先推广，明明学校食堂已经是猪食重灾区了，质检保证就跟中国劳动法一样是个摆设，除了少有的几家机关单位和重点学校，预制菜在普通的学校食堂说是垃圾处理站都有可能,2097421,1
预制菜有很多优点，但唯一对消费者有利的可能只有方便快捷。什么，你说还有成本低？那低成本轮得到消费者享受？预制菜只会卖得更烂同时不降价，指望商人让利是活在地球的人吗,252451808,0
酒店的菜好多都是加工好的，尤其是汤， 肉菜，制作时间长的菜比如，排骨呀 上菜的时候就收下汁就行了 跟热剩饭没什么两样？[doge][doge],393190305,0
呦，口风变了，变成我能接受但是让我选择了是吗，对不起，完全不接受哦[给心心][给心心],1750493,0
我吃自己做的预制菜，一大盆，自己一人能吃五顿，回锅热一热 三分钟。不然每天花一个多小时洗切炒收拾？,325796652,0
"都预制了还要什么外卖，当然是批量网购，有需要直接到微波炉转一下就好了，所以说什么房租贵要预制菜才能赚钱之类借口的根本站不住脚
至于什么预制菜不是料理包更是强词夺理，真要广义开来说面粉都是预制菜，实际上都明白指的就是料理包，但就是要偷换概念",49116158,0
预制菜是标准固定死的，中国人讲究度，菜肴的适量，是能用标准定的吗？反正我看出了东西方文化之争,36770427,0
这是在家没自己做过饭吗，我只要放假在家基本自己烧饭，家常菜做出来不都是这种[吃瓜],35422652,0
我是支持预制菜的，尤其是进校园，预制菜绝对比学校食堂安全美味[大笑],34421120,0
说是抵制，你觉得能100%避免吗？[笑哭] 你太小看预制菜的渗入了,14294848,0
吃猪脚饭基本都能避坑预制菜，除非吃那种奇奇怪怪的店[妙啊],10954525,0
放心，手工菜永远不会消失[拥抱],71148145,0
服务员上菜的时候，拇指都掐菜里了,330016428,0
可以避开预制菜，但是要多花钱。,239190,0
这和预制菜有什么关系?,471487055,0
“用很长的时间”，“去很远的地方”，你是不是觉得自己很文艺？以为所有人跟你似的有钱有闲，也许他们中午只有一小时休息时间，甚至更少，也许他们还没存钱买车就骑个共享单车，如果有更好的选择谁愿意吃预制菜，需要你搁这儿抵制？价格和时间，不是所有人都不用考虑的，只能说被社会毒打少了，家里保护的不错,15594638,3
TM的一棍子打死全部啊！预制菜的理念就是便宜，快速，好吃，健康，大众，预制菜的目的就是你早上起来来不及或者没时间或者不想开火做饭而提供的快捷食物，你想想看你上班中午就一个小时的时间吃饭如果去外面点菜吃肯定来不及，那么自己直接从家里把预制菜拆开放饭盒里面带到公司用微波炉热一下就可以直接吃,318123165,2
预制菜，逼着你吃了吗，强制每个人必须吃预制菜了吗？预制菜肯定要加热，现在便利店的便当就是预制菜，只不过给他们上了枷锁，能影响饭店？up，你脑子被驴踢了吗，为了流量蹭尼玛热度啊，还反对预制菜，你以为你是谁？还科技狠活，一棒子没脑子的凑一块，只会跟风蹭热度，啥玩意儿也说不出来，tui,351011260,5
没有必要把拒绝预制菜提的如此高调，肯德基麦当劳萨莉亚等一众餐厅都是预制菜，无非大家觉得不是本土料理不去深究。中餐预制菜的问题是太多挂羊头卖狗肉和行业标准不一，既然要做预制菜降低对后厨的依赖，那就相应的把省下的成本体现在价格上，把预制菜和现炒赛道分离是也只能是预制菜未来的发展方向,8292078,204
"预制菜也要抵制，也不能说抵制，起码不能支持，不然预制菜工厂直接一手收购菜农的菜，转手卖给各个商场，不管后面预制菜有多好吃也不能就只想着吃预制菜。
现在预制菜的市场还小，一旦变成垄断就可以参考小日子那边的公会控制菜价了。
也不知道这些话能不能发出。能发出最好，发不出去那就算了。",19916665,0
这才是真正的中华料理[呲牙] 预制菜呢个破味道 特么现在吃口中华菜越来越难了 自己做只能做出个形做不出来老师傅那个味来 但即使这样自己做的都特别比预制菜那个味道强 这样下去5000年料理底子也迟早糟蹋完了[呲牙] 脱离了民众 光靠一小部分人发展料理 很快就会被外国料理干爆,6273898,2
"有人说要那样推广吗？预制菜跟方便面方便米饭自热火锅一样，自有它存在的领域，谁说了要推广到到处都天天吃预制菜啊？中国又没学欧美那样喜欢吃预制食品。
为什么网络上那么多乱造谣带舆论的啊？就这视频里就有很多我素不相识的拉黑我的。
有些网民咋那么容易被人煽动啊！",1175915050,0
卖预制菜最基本应该明示顾客这是预制菜并给出预制菜的价格才对吧，不然我吃一顿饭还不清楚自己吃的是预制还是现炒的,3.49309E+15,0
"预制菜便宜，不用预制菜贵，要么就餐厅偏。
或者说大家抵制预制菜食品监管不透明也行",1478103,0
额，既然预制菜加热一下就好了，那我为什么不直接买料理包在家加热，这玩意本来就是在家用微波炉打一下，或者用开水煮一下就能吃的，我既然去外面吃，肯定要吃现炒的啊[疑惑],9025885,0
你可以不吃 但没必要反对,1823736868,0
反对的是强制吃预制菜（预制菜进校园事件）与预制菜的食品安全怎么保障的问题（脚气酸菜）,323255926,0
生活嘛，总要有仪式感，无论是啥[doge],491651471,0
都和你们说是鸭脖了，怎么不信呢，你看兔兔吃鸭脖吃的多开心啊,11047993,0
说真的，在这种不太起眼的，装修普通的饭店吃饭，真的从来没踩过雷，就是那种很好吃，很对我胃口，能吃的饱饱的很舒服，味道什么的也是很喜欢，反而现在大城市有些店还真做的没这些小饭店好吃，真的好普通，吃着吃着好没意思[藏狐],313317485,0
有的人吃是没办法，而有的选的人不在乎。,79598264,0
Bgm是大佛普拉斯里面的？,2191273,0
主要是因为一大帮人吵起来的，然后就会有一些人一探究竟……,452290326,0
预制菜相比于现炒的菜，真的没有那种香味[无语],191970834,0
就我想知道这家餐厅在哪吗,444190512,0
预制菜确实更高效，一旦它出现并被使用，它必然会逐渐瓦解我国所有城市的当地美食文化，因为预制菜的出现会导致很多餐饮工作者失去工作机会和工作环境，无人继承也无人在美食行业创新，以后全国都将是预制菜，中国那么多美食的那么多种做法都没人会去学。TMD，竟然还有人支持预制菜？,340054652,0
啥玩意儿，怎么哔站最近疯狂给我推预制菜相关内容[疑惑]，这玩意儿不是好几年前就有了吗，你愿意吃就吃，不愿意吃就不吃，这玩意就和方便面一样都有他存在的市场，又不是全中国饭店都是预制菜，不知道从哪刮起来一股反预制菜风波[疑惑]，疯狂给我推，怎么b战也玩洗脑那一套了？,362872586,1
"先问是不是 再问为什么
你们这种狗烂儿 永远冲锋在第一线。永远喜欢先下结论。舆论导向天天被外网砸种带着到处跑 还舔着碧莲跟热度冲锋呢。当了条狗粮都拿不到的狗。当然 当下这波煽情的点赞流量是恰到了 眼界窄的像你m啵一似的 但是就有勇气跟着节奏在网络第一线狂吠",927698,2
广东的茶楼酒楼都被预制菜占领了，我们这在酒楼上班的都失业了，学包点的都自己单干了，学做饺子烧卖啥的压根没地方干，早餐店卖虾饺干蒸的也都特么是预制菜，活生生把早茶行业逼的质量往下走，而且卖预制菜的还不见得就比手工的便宜，那些预制菜酒楼我巴不得早点倒闭,3.49437E+15,0
