content,mid,like
我楼下有一家盖浇饭。老板只做实体店不做外卖，每天的食材都是早上去菜市场买的然后都是现炒，味道中规中矩分量多还管饱店铺很干净，人均20,411498141,3
以个人从业经历来说，预制菜从材料选购，生产环境卫生，操作流程标准，产品质量经过标准化制定非常稳定。完爆90%的餐厅门店！唯一的不爽就是销售终端的价格！同样是一份标准化生产的食材，我为什么不跳过销售终端，直接买预制菜，自己热一下！所以现在，看不到食材的餐饮服务，基本不考虑！,65601773,0
这么说吧，国宴吃不吃预制菜？如果吃，那我就认可预制菜,329874399,4
对我来说，基本无害、不是很贵、口感味道好吃就足够了，满足这些条件的情况下，是不是预制菜我并不在乎。我相信像我这种想法的人不少，所以预制菜料理包才会越来越“猖獗（非贬义）”[doge],3587132,1
不反对预制菜，但作为消费者就必须有知情权。,4580959,4
"我的态度是农村里的那些老店呢，他们倒是挺实在的，但你吃得着吗？

而住在城市里的那些人大概率也找不到这些老店。

所以说先别靠身份，先把三大问题给解决了。解决不了。那不是身份问题能解决的。",1132551156,1
预制菜最让人诟病的是即热菜，但洗白的人都是用即配洗，所以要做个精准定义。把即烹和即热分开，而即配（根本不涉及烹饪）和即食（否则买包辣鱼下饭都能算）则应该踢出去另立门户。,1256878495,0
"食物的终点是充电[脱单doge]
而味觉无非就是些神经信号，模拟现实的技术发展后想尝试什么口味都只是一串数据而已，而且几乎没有成本，可以无限吃，永远不会吃饱吃撑。如果想要体验饮饱腹感也只不过是输入另一串数据罢了。",301,1
中国人讲究食不厌精，你比如说我自己做一个鸡背炖土豆，我会把鸡肉开水焯一遍，把残存在鸡块里的血沫煮出来再做。但黄焖鸡米饭，哪怕是现做的，也是没有这一步的。这其实也还好，血沫没有太多的危害。烧烤的肉类腌制，自己腌制就是洋葱耗油酱油等，商贩会加瘦肉精、嫩肉王之类的佐剂，而且这些佐剂不会写出来。预制菜之前看过视频，检测没有细菌之类的，完全卫生复合安全，毕竟高温消毒工业生产，但问题他不会去检测这些佐剂，很难讲这些佐剂有没有危害。,14440076,0
本质是人越来越穷了，你看着买的东西涨了，工资没涨，实际上是工资在降，东西降得更慢，二十年前五毛钱高质量肉包子不会觉得贵，现在三四块的垃圾肉包子却觉得贵,27838188,0
别说预制菜了，在超市买的蔬菜都觉得怪怪的，特别是番茄这种果实类，不知道是不是为了运输搞的新品种或者啥的，切开看着就觉得不对劲。,35344161,0
预制没关系，主要是怕不卫生，对身体有害,385106094,2
以前在杭州集训的时候点外卖吃的全是预制菜，真的难吃死了，预制菜真的吃的我怀疑我味觉是不是没了对食物真没兴趣，后面放假回了家里爸妈带我去吃那些酒店快餐店的现炒，真的一下吃好几碗[大哭],290008434,0
本质就是工业化生产代替手工业生产,51795645,4
上周去峨眉酒家，两人花了300多，四道菜全是预制的，毛血旺连最后的热油都懒得浇了，宫保鸡丁放面包里让你用杏仁片就着吃，整顿饭下来真的吃无语了，以至于从饭店出来时都是沉默的,21179050,0
预制菜分级没搞好 宣传也没做好 普通老百姓 对于方便面 预制菜 这种字眼有嫌隙  包装袋水饺包子 这些也算预制菜 但是普通人不会和预制菜这三个字挂钩 但是它划分就是预制菜,1420891,0
学校餐饮这块可以参考同属东亚文化圈的日本。他们有没有在学校大力推广预制菜？,407779093,1
预制没啥问题，本身中餐很多都是要提前处理食材的，最怕的一个是预制食材的品质，其次就是价格了，不透明真不知道会吃点啥进去,196920,1
其实最根本的原因还是马老师说的最后一点可以让大家误以为自己是人的活动也没了，意识到自己是干电池并不是一件好受的事,12954687,0
我以前小时候喂猪经常去田里采新鲜猪草，加红薯，剁碎了给猪吃，隔夜的猪都不吃，现在好了,218172794,1
学校食堂有个犀米家的窗口，卖饭的，第一次去吃的时候给我的感觉就是出餐超级快，10块多钱刚下单的梅菜肉丁饭不要一会功夫就弄好了。当时还很惊讶。但我觉得有点不对劲，这个窗口里面既没有看到烤箱也没有看到炒锅，后来偶然看到一幕就是后面的工作人员在撕大袋子，我就知道是怎么一回事了。不过味道的话，我只能说有的还行，大部分都很一般，肉类都没有那种香味反而有种说不出来的怪味。后来再也没吃过了[辣眼睛],375061930,1
"发展的必然。
满足卫生和营养的前提。吃啥都可以",3414267,0
以后一家店就两两三个人，不常点的菜全搞预制菜，常点的招牌菜就半预制，用自动炒锅现炒，只有最麻烦的的菜才单独由师傅炒。其他都是服务员，把服务搞成海底捞一样。生意又好，成本又低岂不美哉。,11694247,2
即配和即烹还好吧，即热即食真的少吃为好,74615209,3
老干妈，榨菜之类的不都是预制菜吗？以前也没人喷啊？怎么一说就急眼了?[吃瓜],3.53712E+15,2
神碑，终点应该是合成淀粉和空气固氮[脱单doge][脱单doge][脱单doge],2029568323,0
还好我现在住的地方楼下菜市场旁边就是餐馆  量大实惠  味道还行  就是每次去吃饭都不能饭点去  不然 人太多了[doge],325431483,1
现炒的食材来源是你能把握的，但预制菜真心不知道，就是个问号，包装纸上写的再好我也信不过，吃出了问题维权也很困难。我觉得现阶段要做到的第一点就是必须分隔现炒和预制菜，避免劣币驱逐良币。立法要求所有参与预制菜产业链的商家都必须在显目位置标明预制菜。,2670045,0
"我就想开个小店,只卖预制菜.横幅就写:""反正也点,何不吃的明白""",320529175,0
"机器处理叫工业化，人用机器处理叫不交工业化，人用简单机器处理叫不叫工业化，人用机械工具处理叫不叫工业化。
大多人人讨厌预制菜不过是讨厌高度化学+长时间储存，然后模拟新鲜而已。
换个角度，在一个全透明预制菜厂房边上开个餐馆，吃亲眼刚刚作出来的预制菜算不算预制菜？？？",6493226,0
我不喜欢主要原因是近几十年来，随着科技的发展人工作的效率越来越高，但是人的工作总量也在随之增加，也就是说人的工作并没有随着科技的发展和管理能力的提升而减少反倒是增加了。工作的增加意味着人需要在工作的8小时中投入更多的精力和耐心，也就意味着人用于生活的耐心也就随之减少，这也是为什么父母那一辈看着活得比较舒服的原因。体现在二次元就是傲娇落伍了，原因就是人没有足够的耐心去接纳这一性格了，反应在现实中就是单身率的上升，因为谈恋爱需要极大的耐心和精力。而预制菜很明显就是从饮食方面提高效率的方法，这种东西普及开的话，对于上班族就又是休息时间的挤压。所以我不喜欢。,11681287,0
现在一谈预制菜怎么就和饲料挂钩 那玩意现做饭菜的不也是现做的人饲料 饲料这个词不就是饲养用料 换到人身上 只要是人能吃的不都是人饲料[吃瓜],399748534,1
在吃了在吃了，又香又好吃又划算，食品配料，食品卫生比外卖好多了，一个外卖的包装费都够我买一个菜了,476796612,1
预制菜没问题，但是绝对不能顿顿吃 天天吃 ，,10758562,3
说别的都没用，最关键的还是要有相关政策的提出来进行约束，我参观过类似的工厂，做的好的进去都要进行全身消毒带头套换那种雨鞋，别人真正做到无菌再加真空包装自然可以不加防腐剂也能保存很久，所有这种我是觉得单纯成本也不会便宜到哪里去，但是没有相关政策约束，那必然会出现卫生不达标（消毒也要钱）的工厂偷工减料。,19323333,0
比起缺乏卫生监管的小摊，规范的预制菜更让人放心。以后大厨现做的菜大概率走高端化，上门做饭或者私房预订。,9102341,2
预制菜保质期需要放更多的防腐剂之类,361000778,1
预制菜就好比是大麻！他在挑战消费者的底线，一旦接受了预制菜，那更无底线的“毒品”还会远吗？？所以不是说商品明码标价预制菜便宜，现炒菜贵就可以接受预制菜，有些东西就是不应该存在的！就好比大坝的一点小裂痕，稍微放开一点不管它就是洪水滔天,387537025,0
只要还能买到原材料，我就自己做，我不信它们敢把菜市场取缔,21530123,4
"我是做快餐的 店里100%都是预制菜 卖的比较多的比如德国香肠 西班牙香肠 汉堡 各类油炸食品 都是冷冻的预制菜 我们的唯一作用就是用不同的方式加热他们 如煮 煎 炸 这本身没什么问题 各种快餐也都是预制菜 消费者也明确知道 
其实可以完全分成两种菜式 一种是现做价格更贵 一种是预制菜价格更便宜 消费者有知情权就行了 怕就怕在一些黑心商家 打着现做的旗号卖预制菜[笑哭]",1467701,1
预制菜最适合食堂，学生和员工餐，量大便宜菜式多，三分钟加热，十分钟吃完，现在一个到两个小时的午休时间能直接减半,9567592,0
我等无产者主要考虑便宜，在便宜的基础上尽可能挑味道好吃的，健康？呵呵，不予考虑,221241113,0
想要吃上健康的预制菜，那就必须让外企来做，因为我们国家的法律对本国企业比较宽容，对国外企业严格执行，所以让外企来做预制菜至少不会像老坛酸菜那样吧,291224513,1
我不反对吃预制菜，但你不能让我花着现炒的钱去吃你的料理包啊,481231057,2
"如何尽量避开外卖预制菜？
1、点的时候看门面照片，单个门面且没有堂食位置，不要点
2、看食品，比如煎蛋是很工整的圆形，基本是预制店无疑
3、看名字什么***盖码饭 、***木桶饭，名字比较长的就别点了，现在大部分都是预制菜",131494610,1
社会化饮食,3.54657E+15,4
外卖很难点到预制菜，预制菜价格很高，你们点的都是料理包，料理包价格也就预制菜十分之一吧,6580035,1
要是价格合理便宜，保证卫生不影响健康，倒也不是不行，反正三餐对我现在日常基本是为了维持身体机能，朝八晚九休一的也没时间精力理会口腹之欲，也就偶尔能享受一下食物,29323499,0
突然想起来16年那会儿就有预制菜了，甚至收到的外卖把：来自中央厨房。当做卖点，我那时候吃着觉得味道不对，又不知道问题出在哪里,104691994,0
不反对工业化，发展是为了让人们更加便捷富裕，而不是让人们被困在去选择,12486945,2
平常吃食堂，周末都是自己做菜，坚持了几个月不点外卖了[星星眼][星星眼][星星眼],12073829,2
只要“村里人”带头，一切都会好起来的，全面推广也只是时间的问题,34041311,0
《蛋白块》也在路上了[doge],6133990,5
预制菜最大的问题是，我都吃预制菜了为什么要多花钱到你店里吃，我自己买来自己加热不好吗？预制菜本质上在摧毁饭店的价值,764323,1
有一个经常吃的小店，一次偶然的机会瞄到他们的后厨，我擦没有炒锅，满架子微波炉。妈蛋,11154236,3
中餐的结局肯定不会是预制菜，我家就是做餐饮的，高端餐饮，你不可能拿预制菜来糊弄中高端客户，哪怕就是简单的接待客户，你带人家来饭店吃预制菜，你感觉人家还会和你谈下一步生意？还是说带家人来一个餐厅吃预制菜？都不愿意吃。预制菜就是一种快餐选择。厨师以后就要走向高端职业了，能力强的无可替代，能力低的直接转行就行了。,502860502,1
只有一个问题，我要是去饭店还得吃预制菜，我为什么不直接在家买料理包自己热,384545136,3
钱往哪里流哪里就高级！所有人都没有懂这个道理，为什么大家信大厨做的东西，因为培养一个大厨需要很高的成本！而机器的成本往往比较低，这就导致前者口味好，后者口味差！而且还不安全，但这里面根本是因为流向前者的钱多呀。假如说反过来富人都吃机器做的，那就大家都喜欢吃机器做的了，因为那边钱多，口味可以人工调整，口感也可以改进机器。想保鲜也可以做新的技术，这些都需要钱啊！只要钱足够多，那就能实现。所以我说钱往哪里流，哪里就好吃，哪里就高级！,1093451033,1
我就爱自己做饭，他强任他强,63693720,3
只要卫生安全就ok,1507297965,1
预制菜现在是个新兴的产业，品质良莠不齐是一个很大的问题，最重要的还是行业规范化，并且要加强监督管理，餐厅也要明确说明本店是否使用预制菜，开诚布公是对消费者最基本的尊重，否则就是欺骗。,76573329,0
好么，预制菜真普及了，那餐馆也就都倒闭了。你随便都能买到，谁还去饭店吃饭,336326940,2
腊肉腊肠也算预制菜[笑哭]还有各类腌菜泡菜,274994715,3
预制菜是必然的。。。并不是每一个人都喜欢做饭做菜，用那个做菜做饭的时间， 你为什么不用来休息或者赚钱 ？现在这么个机会来了 ，他的价格更便宜 ，味道可能比你自己做的还好吃，微波炉几分钟的事这难道不好？？只要保证工厂和原材料安全干净就行了,130953989,1
这必然会发生，如同海贼王里花都的捡漏村[doge],502205938,3
商人逐利，会追求低成本高利润。顾客时间精力知识有限，不可能每一次消费都要做足功课了解行业内幕，这真的只能靠国家监管了。,48790779,1
我对预制菜没什么感觉，前提是你得好吃啊！！有些外卖真的是一口都吃不下去,94857355,0
营销号既视感，因果部分，如果蛋白块或预制菜有东星斑口味的我还不想吃现炒的鲤鱼呢，预制菜最大的问题是使用的食材本身就不如现炒的食材，而不是预制菜这种方式,524280914,0
故意偷换概念，合规的预制菜只是加工的地点成本低，也是经过监督过的合规产品。至于说预制菜不好，那不是菜本身的问题，而是监督和制定规范的问题。,431877148,0
所以料理包预制菜出现之前那么多餐厅饭馆里的大厨都去哪了？总不能全都摇身一变变成高级厨师人力，或者是预制菜研制人员了吧？总得找个地方再就业，他们都去哪了[大哭]我想吃他们的菜,3281520,0
忽略了太多点了， 比如预制菜会倒逼厨师水平上升，会倒逼人们愿意自己做菜。厨师其实是非常苦的行当从学徒做起到最后，很多人不会了解其中辛酸的。,686202024,0
有些连锁店早餐店的包子绝对是预制的，难吃得很，包子皮有点像面包似的没有一点弹性,224721973,1
笑死了，十几年前肯和麦这种快餐属于高消费，现在在快餐店吃一顿可能比小馆子吃一顿便宜,244739616,1
我每天都吃预制菜,531259526,4
直接研发营养颗粒吧，需要的时候吃点颗粒营养能量就够了，甚至直接喝吧[脱单doge],25640485,0
瞪眼食也比预制菜好吃吧,2802589,3
人们不抵制卖的预制菜，那至少明码标价，就和方便面，速热煲仔饭一样，人们抵制的是现在外卖被预制菜甚至现在餐馆都快被预制菜侵蚀了。,271302646,0
只要便宜，还好吃，能骗过神经系统就行。至于消化系统和营养，那就不想了，反正也不打算活那么久，还能省下钱开心开心几年，这样想的话，感觉还更划算！如果三四十岁就身体不行了，也挺好的，少遭罪了[doge],9583254,0
很多人都知道这个时间点所说的预制菜是什么，但有些人总喜欢用扩大概念的方式来告诉他人预制菜是什么，但预制菜概念在这个时间点出来之前，又有谁把那些如今被增加涵盖的东西叫预制菜么？还是我的淘宝出现了问题，所显示的预制菜只有料理包呢？毕竟装糊涂混淆是非是最不要脸的[吃瓜],520610,1
新华字典里那两个字不补回去，任何领域想要健康有序都是奢望。,3.49329E+15,0
预制菜肯定比大部分门店干净啊，主要的卫生问题就是人类自己造成的，机器就可以免去这些问题，高温高压真空下什么都死了,383692797,0
预制菜保鲜期应该只有一天，而不是能放半年。,631074284,2
"很简单，有的人就是扩大，扩大到不是就是。
未来要吃什么，目的和手段，目的是效率，手段就葡萄糖输液，现做没什么效率。",174885677,0
外卖是预制菜重灾区，其次是商场大饭店，一吃全都一个味道，吃了根本不想再去第二次，街边小店这样做只会流失客户，建议各位有时间能做饭还是自己做吧！吃多了这个真不好。,1139212939,0
呵呵说的这么好听，如果外面的餐厅都是预制菜，我干嘛不自己买去他们哪里吃,15078768,0
吃货的终点是自己做。,18227723,3
只能说大家，拼多多都是餐饮老板的评论，以后还吃不吃自己的选择,568270508,0
纯面粉做都食物可以 接受预制。。 至于那些糖油混合物   炒菜类都 需要放大量配料的 最好不要吃预制的,518979078,0
如果用军用标准去做预制菜，那些菜是嘎嘎香的[doge]特别是他们那些肉罐头和水果罐头,490806672,0
私心希望预制菜能做好做大做强，质量有保障，口味有保障。在海外可盼着吃那一口了。大厨输出太难，质量参差不齐，预制菜总能标准化一点了吧。,3.49313E+15,0
预制菜倒也不代表就便宜，有的真还挺贵，挺多餐饮店用预制菜口味可控，省厨师，还有出餐快也是挺主要的原因。,4421173,2
我还是自己做菜吃吧,5650213,3
城市大部分都是预制菜哈哈，但我没想到还有人去点外卖预制菜吃，明明直接去电商平台买更便宜[笑哭],433060250,0
其实点外卖预制菜还好，本来就跟快餐差不多，但是到店里花了钱有点贵，预制菜就接受不了,224740770,0
国宴敢用预制菜吗？,1883182360,2
"商家大规模使用预制菜就是在慢性自杀，现在还好由于预制菜在大众口碑不太好，不会有人去主动的买预制菜吃，等到大部分人习惯之后，预制菜厂家就会把to b的生意向to c进发。到时候现在餐饮店的地位就会和现在的线下煮方便面的那帮店的地位一样了。
也不是意味着以后线下餐饮店就会没有，只是由于社会共识潜移默化的改变，最后只有一个结果，少部分饭店改变了自己的盈利模式，找到了增长点，最后生存了下来，大部分店在社会习惯的转化下，被淘汰。",389149653,0
希望那些担心菜系文化没有传承和担心以后没厨师或者厨师成为上流职业的赶紧趁现在去学厨，既保留了传承也成为上流职业赚大钱,7115214,0
"食品安全这块嗯~，中餐可比汉堡牛奶难保存！还有商人的底线也是一个难题！连婴儿的奶粉，纸盒牛奶等，都出了多少事了？还真难说预制菜里到底添加了啥？又不是吃个一餐两餐就能看出问题，等出了问题也不一定能判定是预制的锅！身体是自己的，所以难啊……！心里还是接受不了预制菜~能不吃就不吃吧！毕竟还没有到不吃预制菜就饿肚子的地步！
突然想起来看过一个介绍美国人肥胖比率大的原因的视频！美国大多数人也是工业食品的受害者！中国人也逃不开这样的命运了吗？",1331784888,0
预制菜肯定是未来啊，自己在家做饭从买菜到洗菜做菜收拾，得一两个小时吧，对于一部分人来说，这一两个小时可以休息或者工作。,102494378,0
不是没钱吃不起，而是是懒，做饭1到2个小时的时间是都市人不能接受的。不妨让自己的味蕾放下身段。吃非加工非料理食物。水煮胡萝卜、玉米、小白菜、每天花一顿吃简单一点。另一顿哪怕是楼下的小面馆也会美味了起来。,247162687,0
"调料包+水/油+新鲜食材，在锅里煮/炒，这种算预制菜吗？或者自热火锅/米饭算预制菜吗？
手磨要包含到多少步算手摸？炒菜放酱油需要从黄豆种植采集发酵开始吗？
当我在试图区分啥是预制菜时，我陷入迷茫，以至于虚无。随便吧。想吃啥吃啥，活一天算一天[哈欠]",8624093,1
可以选择不吃,61557610,2
厨师是最难伺候的，人心叵测。还是预制菜放心，标准化生产保证卫生就行。,3.54659E+15,0
菜新不新鲜 我尝不出来吗？,12033773,1
以后预制菜全面铺开，就是汉堡店里的汉堡才是现吃现做的,3.49311E+15,1
三四线城市，小有名气的餐厅两人点了3个菜206，上桌发现2个是预制菜，1个还没热透。,367180958,1
我作为一个不喜欢做饭的人，我真的无法接受预制菜的味道，我决定自己学做饭了，太难吃了,44817030,0
"现在最主要的一个是对于添加剂恐慌觉得所有添加剂都是坏的，一个是对预制菜不理解觉得主要是预制菜就危害健康这些需要慢慢解决
剩下的就是预制菜本身的问题而且小问题大问题一大堆，这些才是最需要加紧解决并且公之于众的，民以食为天食品安全永远是摆在第一位的",26987099,1
其实还好，你拿商圈的餐厅和城中村街边的夫妻店比，从绝对价格上是贵的。但是考虑商圈便利性、环境、服务体验，比夫妻店可好多了。,2450471,0
"我们开个玩笑，在可见的未来，
人类的试料会出现，然而人类已经习以为常了，
真好，方便有营养哈哈哈哈哈好笑吧",301184706,0
预制菜是拯救制造业的唯一办法，否则大锅饭的成本就是压死骆驼的最后一根稻草。最近我的厂区的厨师离职了，九千元的月薪无法招聘新任厨师。,3.49309E+15,0
其实现在很多饭店都已经把透明厨房作为营销卖点了，各取所需吧，堂食不会消除，每个人都有自己的承受区间，就像有的人不会买低于100元的衣服。,108185784,0
[笑哭]意大利这边超市就有卖预制中餐，炒面，饺子，炒饭，春卷啥的，买回去上微波炉一热就好，但是有点贵，炒面炒饭4欧左右，饺子6个春卷4个也是4-5欧。（1欧:7.8人民币）,1735241,1
最近也吃过几家十来种预制菜，有好有坏，一个简单料理包价格也在5元附近，感觉未来个人买预制菜替代外卖，替代部分饭店可能是个趋势（roi 的评估），同时也看好这个赛道，这个赛道确实ok，要不然马老师也不会加入[doge][doge][doge][doge],405479587,1
实际上我每年春节都买浙江知味观的礼盒，里面就有预制菜挺好吃的[脱单doge],380557212,1
预制只能说不好吃，但论是否卫生那和加工过程和食材质量肯定有关系，而这些因素即使是现炒肯定也需要考虑到，人们真正不满意的是价格罢了，凭什么相同水平的预制和现炒一个价呢,241562815,1
既然人的服务很贵，为什么不能自己服务自己。每个人都在为他人服务，然后因为贵变得不能享受他人的服务。不如一开始就自己服务自己[笑哭]。,35722143,0
隔夜菜亚硝酸盐高。预制菜。。。,279919330,2
自己做菜自己拿酒精炉具做菜，煮饭吃,262164834,3
对于老百姓现在需要的是透明化，你告诉我这是预制菜，价格也是预制菜价格，这是现炒菜，这是现炒菜价格，不透明就重罚，搞虚假就重罚，让老百姓自己选择吃还是不吃，因为价格，有人会选择吃预制菜，这个不用担心。,25482927,1
以后都是预制菜了，我直接冰箱囤着，饿了就加热吃，干嘛还要去饭店或者外卖浪费多余的钱,3.49329E+15,2
热知识 家畜家禽吃的都是预制菜[嗑瓜子],232075676,2
跑題了哥,590854656,2
老一辈习惯每顿自己烧，年轻一辈越来越不会将时间花在烧饭洗衣打扫卫生上，所以将来干厨师、保洁的收入一定越来越高。现在收入高的白领将来是穷人,386261459,0
大家喜欢把泡面什么的跟预制菜混为一谈，预支食品分为半成品和成品熟食，泡面为前者，大家所反对的是成品熟食，而这些熟食往往有无数种添加剂，或者反复冰冻解冻，食品原材料你压根不知道是什么情况，食品安全令人堪忧。做预制菜的厂商很多，黑心资本的了节约成本，喜欢进口劣质原材料。以前爆出来的那些冻了几年的猪肉，这么快就忘了吗？,131494610,0
人类饲料早就开始了并且是不可挽回的发展，推荐大家看一本书 云图 电影也有 但是书更加震撼,350464288,0
控制不了，你那十几一份的便当，如果不是预制菜，高峰期怎么可能出得了餐，如果现炒，肯定会价格偏高，时间一长，绝对预制菜这边完胜。,14516736,0
我比较好奇的是 都成预制菜 那厨师不是要失业了,1378634161,0
高档饭店现在也都是预制菜，反正我看那红烧鱼一眼的预制菜，甚至有些饭店招牌菜都是预制菜。现在能找到现炒的，就是我这边这种直接现场自己挑菜给厨师炒的，12-13一份,1171983656,0
"最近公布了一个房产新政策，推广保租房，
大意是大力推广保租房，让居者有其屋，放开商品房价格，让市场决定房价。
结合预制菜这个话题，挺有意思。
预制菜保证你饿不死，想吃好的？花钱去大餐厅",19762108,0
自己烧便宜又健康~偶尔上个小馆子现钞菜~网红餐厅偶尔吃基本都预制菜~高端料理难得吃(溢价严重吃个体验）根据实际需求实际情况选择~任何东西都不能一棒子打死~也不会被1棒子打死~黄赌毒谁都知道不好~他消失了么~比喻可能不恰当，但是像吃这种人类最基本的正常需求任何的形式都不会完全消亡，就像不同性格的人都会存在于世界一样~除非直接让物种灭亡不然生命总会找到自己的出路~,2808770,0
大家注意，预制菜基本是肉类，肉可以保存很久，蔬菜保鲜很难，所以点外卖的时候可以留意一下,104318664,0
我觉得结果就是你可以不吃，但全社会会推着你去吃，毕竟给你安排繁重的工作，你自然而然就没时间买菜做菜自己搞了，当全社会都是料理包的时候饭店也会水涨船高，不会饭店变便宜的情况，只会出现更贵的现炒饭店！[笑哭],147204690,0
按照这个逻辑，代煎中药实际上也是预制品，算预制中药汤剂，类似料理包,283398102,0
这是科学的进步[脱单doge][脱单doge][脱单doge],499039805,1
我是属鸵鸟的，你只要不告诉我是什么就可以了,30353965,0
自己做菜真爽，不会不想做菜就吃垃圾，[吃瓜],333755368,2
现在的餐馆大部分都是预制菜，随便弄点一热，根本不要厨子。你要是吃的话，可以去白马路边上那家餐馆，因为那是我家开的[微笑],1832138888,1
预制菜需要透明化，你必须告诉我你卖的是预制菜，然后用预制菜的价格卖给我，不要用预制菜充当现炒的菜。,374381518,1
只要价格合适，预制菜也不是不能接受,756537,0
想知道那些料理包哪买的，我直接去买料理包是不是比点外卖便宜些[喜极而泣],322621100,0
能不能用工业化思路来让我们吃到更多便宜的现炒菜呢[思考]？比如那个机器人煎饼的路子,14078030,0
大势所趋,177533855,1
个人觉得预制菜未必是坏事，前提是必须干净卫生，作为85后我是知道以前父母上班近，下班到家最多10分钟，那时候可以回来做饭吃，但是我们现在上下班以后到家基本都快七点了，做饭至少到8点，所以预制菜干净卫生，回家后能吃上一口热乎的菜也未必是坏事。,330820044,1
预制菜我干嘛不自己买回去自己热呢？还不用出外卖费，一个微波炉还没外卖费贵。,416470725,1
"未来50年，各国底层人均预制菜饲料。
未来100年（如果还有人），人类开始直接注射营养剂。",5969058,1
上次出差去潮州，那里的鱼丸都是真材实料，带回来家里，吃完我朋友说我们以前吃的都是什么东西啊，真的是一对比就觉得自己好惨,45153474,0
你们知道所有产业规模化背后的推手吗?不是经济规律，而是。。。。反正我不吃饲料。,168292762,0
资本最蠢的就是无限放大预置菜判定范围想要浑水摸鱼，结果就是对整个市场扼杀，现在商业餐饮至少有一两成的减量。,2125102344,0
"英国作家查尔斯·狄更斯的《双城记》。
这是一个最好的时代，也是一个最坏的时代；这是一个智慧的年代，这是一个愚蠢的年代；这是一个信任的时期，这是一个怀疑的时期。

穷！就别挑剔那么多。
往后看半个世纪，中国人还没有解决温饱，往前看半个世纪，或许中国人有钱人才能吃的起预制菜，穷人只能吃猫粮、狗粮那样的膨化饲料。
活在当下吧，经过3年疫情，不给自己露营车上配备9升的车载电冰箱，出门在外午餐用，10块钱一包2斤的三全、思念速冻水饺解决一顿午饭，我还怕去小饭馆吃饭，拿下防毒面具被传染新款肺病，阳了呢！

山东、湖北有制造5公斤级别的和面机，20cm宽的电动面条机。
水产大世界有批发50块钱1公斤的新西兰牛腱子。
超市有3块钱一包的卤肉料包。
蔬菜超市有2.5块钱1斤的大白菜，1块钱1斤菠菜、生菜、小白菜。
这一期就构成了你用一个卤锅每周给自己卤一锅牛腱子冻起来，保鲜起来，让自己10分钟之内吃上一碗牛肉面。
是比烧开水后泡面+火腿肠麻烦一点点，但是你吃到牛肉了，而不是垃圾肉+淀粉的火腿肠，不是吗？",300315311,0
预制菜？料理包？再加两条把，把中国烹饪协会的预制菜定义与江浙沪市场监督部门出台的长三角预制菜生产许可审查指引加进去，让大家看看自己抵制的是什么,2497234,0
我举个例子。我自己做猪排咖喱饭。在全预制菜的情况下不加芝士成本能控制在10r以内。但是我去饭店花30r的价格却只能吃和我自己做出的。差不多的食品。那我为什么不自己在家里做[笑],263133014,0
别再说中餐厨师了  现在行业里的年轻着越来越少了  以前看着厨师工资高  现在这么多年过去了还是十多年前的工价  我在行业里看到的不管是星级酒店还是社会餐饮  都缺新鲜血液  没有年轻着愿意做这一行了,286823288,0
彻底了解完科技和狠活之后，重新开启了每天自己做饭的人生[OK],501575616,0
这下搞得只敢吃麦当劳了，淘宝上找有会员的帮我买，吃俩汉堡比早餐还便宜,687938031,0
最恶心的是会推高现炒的菜的价格，厨师数量和新鲜费用会变贵的。钱都被资本赚去了。,2006290,0
上学时在餐饮店打工，一家炸酱面店。炸酱直接装在袋子里在水里煮。价格也不便宜。,62879417,1
如果预制菜的采购成本和人力成本一样呢？可别说没有这种情况哦。,226311664,0
食品卫生监管严格的情况下，我可以接受放超市里跟方便面摆一起，点外卖或者下馆子给我表明这是预制菜。不能我花正常烹饪的的钱给我上几块钱一包的加热预制菜吧,9150748,1
之前我对预制菜的观点就是在于品控。结果跳出来好多非蠢既坏来喷我。,328096872,0
我们吃的健康实惠是一方面，另一方面是我们六成服务业都是餐饮，要是预制菜全面普及餐馆倒闭这些人就业怎么办，我们历史遗留问题太多了。,8699586,0
为啥不自己花点时间做饭呢？,417302610,2
[doge]餐饮最大成本：人工,519274,2
本质问题就是生产力和分配的问题。,689979083,0
预制菜真说不好，我就是开饭店的，加盟的是馄饨店，我们这的馄饨都是公司的工厂生产的，我们负责煮一下，那这种算不算预制菜呢？？？,20902213,1
@star_of_sky 这个说的很好 问题的本质核心了,474140634,0
反对的不是预制菜 而是现炒的价格吃预制菜！,44437688,0
实际上预制菜的历史远比我们想象中久多了，如果经常出差的人会发现酒店的自助餐味道大差不差，后面我遇到个客户才知道居然还有针对星级酒店的高端预制菜，不信可以百度一下亚明,5412800,0
"中华文化博大精深，首先还是需要明确定义各级预制菜，然后制定相应的制作规范和卫生流程。
其次，预制菜必须要注明，别来冒充现炒，这样对消费者不负责，对现炒的商家也不利。",494113823,0
预制  对于中餐 是在国际上口碑的严重打击,22010190,0
一份二三十还得出餐快的外卖预制菜很正常 也可以说是最符合顾客诉求的市场发展方向,349324451,0
我不反感预制菜，反感的是拿预制菜当现炒的收我钱,8477033,1
以前我也不反对预制菜，但是当我打开猫粮倒给我的猫咪之后。我就感觉事情有点不对,334846236,0
会，工业化国家内卷之路一定会导致人们在吃饭的身上极致压缩。尽可能延长自己工作时间来获取更大的报酬（可能）。,88244331,0
只要卫生健康味道好，是不是预制菜我觉得不重要，我们要拥抱科技,189764725,0
