content,mid,like
我觉得预制菜还好啊，主要是心理上觉得不接受吧。叮咚买菜的预制菜我感觉就还行，自己再加点菜一起烧，比自己做好吃（对不擅长做饭的人来说），比出去吃便宜，比外卖贵点。 我感觉预制菜主要是有些蔬菜或者肉类，预制的没有现烧好吃。,1915224,0
"又见对新科技的恐惧，和100多年一模一样，人类真的没有什么长进。
up总结的很好，小作坊变成组装厂，这是餐饮界的工业革命，这是大趋势谁也无法阻挡。。
很奇怪所有人都看缺点，缺不去看这件事的优点。。
从长远来看，这件事肯定是利大于弊的，尤其是对普通人来说",77263970,0
自己买菜家常小炒和农村流水席将成为中餐最后的净土,86408517,0
好多疾病通过塑料袋产生[灵魂出窍],396871271,0
[妙啊][妙啊]其实有的时候下馆子真的觉得贵，明明食材就几块钱。偏偏消费者还要去支付比如店铺的租金，员工的工资，甚至店铺的营业税等等,2072350,1
只能从今天开始学做菜了，万一真有这么一天我这个废人不至于饿死[喜极而泣],1609618370,1
这个牌子煎蛋贼垃圾。我一开始用，后来换别的牌子了[doge],166432077,1
说实话吃过预制菜味道还不错是最恐怖的，成本下来了更多餐厅会倒闭，以后吃的都是一些热门口味的预制菜就很难绷,75497487,1
确实，大饭店里的鸡汤里，一只鸡都是那种包装的,471260581,0
本来想去吃开在商圈的某连锁兰州拉面的，结果发现切片的牛肉都是预制的了，失去了灵魂,320477943,2
预制菜的高速发展意味着传统餐饮的高速没落，而便携餐厅和一体化自动厨房会逐渐兴起[doge],285886047,0
其实预制菜本来就很多，香肠，速冻饺子，面包，都属于预制菜,432837232,1
绿叶蔬菜（保存大片叶子）应该是最难预制的,204459208,0
挺好的，领导吃御制菜，你儿子吃预制菜，你们都有美好的未来,613528285,1
预制菜也好，半预制菜也罢，食品主管部门应该出规要求商家明确告知消费者就行,25515305,1
"看了这个视频,看了我正在做的泡面...嗯...我们很小就开始吃预制菜了",179308167,0
咱就单论美食，不觉得香精拿的香味和纯炖出来的香味不一样吗。我出去吃，闻着挺香越吃越难吃。但家里煲的汤就喝着是一个味道，没有啥越喝越难喝的感觉。我在大学食堂也不爱吃，可能是挑食[妙啊],429979644,1
对啊  餐馆如果都是预制菜 我为什么不从网上购一堆冷冻起来热了吃 去餐馆还贵 味道还不是一样[吃瓜],2749704,0
粤菜应该没办法预制，因为不是本地鸡没有鸡味,855750,1
工业大国必须发展食品工业,356919204,0
家里人开饭店的 在本地很火 在外卖兴起的时候也尝试过 但是太累了 现做现炒根本跟不上速度 没几天就放弃了 因为是认真做菜 不走捷径的,79423255,0
"预制菜中的口味一致,对于消费者未必是好事,第1次可能觉得好吃，但是吃多了以后会吃腻的呀",3.49309E+15,0
我以前在一家咖啡店当过后厨，哪怕是竹升面，都是半预制菜。现在的工资水平很难在后厨那种地方请几个大厨，有半预制菜的话，教会小伙子烹调就好。其实就是卫生品质过关。预制菜不是什么问题,3928074,0
up最后说的那种现象其实挺好的，如果可以直接把市场分成预制菜和纯手工的餐馆两种，餐馆不能使用预制菜，使用了就吊销食品经营许可证啥的，永久拉黑不准参与餐饮行业，预制菜不准给餐馆供货，发现直接把这家预制菜的工厂关停罚款，这样让他们两种成为对立的，餐馆要留住食客就得做好菜质量做好，预制菜想发展想卖出去就得健康便宜味道不能太差，对于餐饮这方面都有好处，我们也有好处，,438412115,0
你猜猜现在的外卖和预制菜为什么发展的这么快，有没有一种可能是现在的年轻人不会做饭或者是没时间做饭。正是因为现在社会的高速发展，所以预制菜跟外卖变成了无法替代的东西。（希望预制菜能符合国标，还有外卖少点油。）,2620036,0
没有统一规范统一标准甚至安全都没有保障前我觉得预制菜还是先整好在上市场吧，最起码给达到食品安全级，当然如果他们非要降下安全等级合格线学习牛奶那样，当我没说,286956608,0
预制菜就得有预制菜的价格，也不能作为手工涨价的依据,7921491,0
正规预制菜没啥不好，很多连锁店本身都和预制菜差不多。,391885164,1
讲个笑话，我暑假打工的某个二字连锁杭州菜餐厅，他们店招的全都是15-20的不上学的人，他们家的90％菜都是预制的，然后还卖的死贵，好年轻人都是因为打卡拍照来吃的[呆],11358278,1
自从媒体开始混淆料理包和预制菜，我就开始自己做饭了，一般这种时候就说明国家要为某些行业开绿灯了,3.54657E+15,1
预制菜和新鲜现炒的菜，营养和对身体的影响怎么说？,2124537103,0
只要卫生干净安全就无所谓，麦当劳不都是预制菜嘛,8146289,0
预制菜本身没什么问题，主要是质量问题，还有使用预制菜不告知消费者，滥竽充数,313077382,1
说实话我更喜欢吃预制菜，浪费时间少，吃饭标准化。谁那么闲的天天去探店去逛吃？净坛使者吗？[doge],153916397,1
想起最近的想起最近的亚运会，外国朋友说杭州美食挺多，看样子是他了解的不够深刻。[妙啊],383995379,0
厨师的福音来了，每天拆拆包装摆摆盘，工作也轻松简单了，预制菜厨师的最爱,44664648,1
跟ai绘画一样，等越来越成熟后一大批厨师要失业咯，到时候都得进厂打工[doge],497143091,1
我觉得预制菜没什么问题，但应该标注清楚，饭菜不好保存，预制的没什么问题。,3.49327E+15,1
那么是不是可以理解为肯德基，麦当劳甚至牛奶都是预制菜呢？,478415756,1
刚看完一个视频说资本想直接从买菜app入手垄断果蔬，但是被国家阻断了，于是就从养猪场，预制菜等其他塞到入手，垄断食品。,250832913,1
预制菜没必要一棒子打死吧，我觉得需要抵制的是那些不新鲜 不卫生的劣质预制菜，能保证食品安全和营养卫生的工业化模块化卫生生产的预制菜应该还行 规范化发展就行 但是不应让大部分餐馆用预制菜赚取差价 因为人民的钱不应该被他们用与现做菜品一样的价格去卖预制菜赚取差价,221102136,0
最后应该会变成这样，预制菜可以去超市商厂里买到，然后餐厅放弃了预制菜，开始宣传自己家菜品样式和味道做回以前的样子，顺便踩一脚预制菜说：预制菜不卫生，吃多了对身体不健康。然后又回到那个靠厨师的技术吸引顾客的时候，区别就是在人们的生活中多出了一种名为“预制菜”的商品。,110143529,0
如果人人都接受不了预制菜，接受不了那个口味，肯定还是会被淘汰的，既然市场能接受，说明肯定有它的道理，我第一眼看到关于预制菜的视频想到不是去抵制它，而是想着自己买点自己加热，这样省成本,226355799,0
话说，以后会不会出现那种预制菜自动售货机啊？[doge],1544929,0
我觉得就是三点，食品安全、知情、价格，这三点能做好，预制菜还是可以的。,3738503,0
厨师永远不会消失，你预制菜再怎么好吃也做不出现做的效果！加了所谓的香精也不行的，如果厨师消失了说明大众觉得预制菜好吃？那既然觉得都好吃那更没问题了！但这只是如果。大众的口味大众自己是清楚的！而且预制菜有一个特点，就是味道浓厚，咸的偏咸，甜的偏甜。我吃过三种牌子都是这情况，而且价格一点都不便宜量还少！别太杞人忧天了！这东西备点也不错的可以再疫情之类的灾难里活得更好！,12487891,0
预制菜沒有問題，問題只是有人收錢不做事。,1323331198,0
明明知道预制菜不好吃还去吃？是我傻了么[哈欠]好不好吃新不新鲜才是重点[哈欠],40577941,0
挺好的，各位上班族下班可以快速搞定一顿，有时间也可以精致点琢磨琢磨，选择很多，可就是不去光顾他们,8380830,0
这位UP主的视频其实也是用预制菜（MCN稿子）做的,1499173387,1
预制菜什么的我不在乎。预制菜只要好吃又安全就行。[doge],317360707,1
主要是传统餐饮业连卫生问题都没有个好结局，又跃迁到预制菜，它卫生能好吗,375356826,0
贵点的半预制菜没什么不好的 下锅有锅气就行,9134117,1
大力推进普及人粮刻不容缓,358390370,0
快进到100年后大家都吃各种口味的“牙膏”,4048221,1
这种菜偶尔吃一顿没什么，天天遇到，连饭都不想吃了。,648448565,1
要是出了一个能点预制菜的平台就好了，也不用去门面店，直接在家里微波炉热一热,273927664,1
科学养猪，降低饲料成本,106577875,1
既然上班族没时间做饭为什么不发展半公室炒菜机和疏果肉定购式供应链呢，为什么不严格执行8小时工作制呢。,40579700,0
好一个垃圾食品的世界，我还是继续精进我的厨艺[吃瓜],359999582,1
连锁的饭店我和我的家人是不吃的，明厨亮灶是基本，追求食材新鲜去农庄，鸡鸭鱼都是现杀的。新鲜的优质食材是不用复杂的工序的，简单的调味蒸煮煎炒都很好。哪个酒楼饭店让我吃出不新鲜我会永久拉黑再也不去。这是一个肠胃脆弱的吃货的坚守[笑哭],513457388,0
"打个＊的价格战
预制菜也便宜不了多少，只是方便了，更速度了
你自己买菜自己做便宜多了
餐馆自己做也便宜
预制菜主要的是速度
一热就能用
自己在网上买那点预制菜，贵的要死量还少，还不如自己做或者在店里买呢",37877972,0
作为一个长期失业自己做饭的穷鬼，怕是连预制菜什么味道都不知道[辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛],2687975,0
人类饲料发展的道路上不能缺少便宜的预制菜，餐饮不会变，问题你花了多少钱呢？,78946910,0
讲白点 就利论    预制菜  不加防腐剂怎么做到保鲜的  农药荼毒就算了  吃口菜还得吃点防腐剂    还有个问题   成本好低啊   烫下就好了  价格好商量  几年前  能说是餐馆吧  或者说就是那种商城里吃饭的地方  就有了  按部就班操作  出一碗   能进学校  真是没想到,233681985,0
预制菜以后会不会像其他行业？打价格战，然后一家独大使劲涨价，你不吃就饿着，饿死是你的事，跟预制菜没半点关系。,429512486,0
可以发展，但绝对不能进封闭式校园，因为学校的关系可多了，学校出事，全都帮着压消息，什么当地pcs了，本地jyj了，万一预制菜有啥问题，学校也会压下或者逃避责任，这样就不能保证学生的健康安全。[思考][思考][思考],1677094121,0
技术本身固然重要，但它为谁服务一样重要,439176697,0
我吃过一家麻辣烫，就是这样的荷包蛋，她煮的时间有点短，最后这荷包蛋跟泡的火烧一样，以后就再也不去这家了,276546021,0
有没有可能，这种预制菜其实要比绝大部分饭店现做的要干净卫生,354266720,0
方便面算不算,13132655,2
我其实还挺喜欢罗森的便当，味道稳定，品质也有保障,18291902,1
这样的话中国人的创造性会消失，我最喜欢真正厨师炒的，有技术很满足,36871667,1
预制菜无所谓，毕竟都有国家标准，但是店家不能卖预制菜但是收现做的价,487896973,1
店面租金成本太高了，又不好直接涨价，所以只能上预制菜了，谁都别埋怨，都是自己选的,315930984,0
预制菜的味道还得加强一下，暑假网上买了两次预制菜吃，只能说仅仅够入口的程度,6456918,1
外婆家的预制菜还行，分店打开后热一热还给我摆盘[妙啊],6819474,1
这种预制菜只有在兵荒马乱的时代才有必要，什么理由都是扯淡，即使艰苦的野战边防，也是野外拉练集训才会类似速食餐包之类的，一有机会就起火做饭,27263327,0
杭州就是预制菜的天堂，所以也是美食沙漠,13122211,1
包括预制菜在内，任何行业、任何产品的发展一旦野蛮化，就一定会出问题,2005844359,1
"预制菜本身没有问题，问题是价格。虽然我有事没事骂整个学校的饺子都一家批的，但假如他按预制菜该有的价格卖我五毛一两，那他就算当我面拆封这也是手工水饺[吃瓜]
我觉得早晚会有一个按预制菜的价格卖预制菜的商家出来搅局",169569793,0
先是流水化机械化降成本化，然后再简单化模块化标准化，最后整合在一起就成蛋白棒啦[支持],84437687,0
其实这只是个时代的潮流而已，现在的人都太忙了，外面的餐饮也越来越贵，而预制赛菜的出现也解决了这些问题，虽然看起来很严峻，但是这只是大势所趋啊，别无选择。就如同抖音一样没什么营养，但是耐不住人喜欢啊。便宜又好吃又方便，完完全全是抓住了现代人。,16118423,0
上次外卖点了个豚骨拉面，它的汤甚至还是给我的铝纸包的原包装，甚至不愿给我放碗里。。。,3346489,0
现在主要的问题是，商家用的预制菜，但是和顾客说是现做的,13638741,1
我不抵制预制菜进入食品市场，但是，我超级无比的抵制预制菜被资本控制,32572938,1
如何加强预制菜的监管，提高食品质量是重中之重,279282878,0
便宜卫生，味道就很普通，只要不卖现做的价格还是能接受的，传统价格拼不过别人也只能用预制,178696603,0
我们这边都占领整个货架了，各种各样的都有，就是过期了也没用人买,410194517,0
今天我在微博热搜看到一个，为什么农村大席吃完不拉稀。我算是明白了，因为农村大席都是自己做的。从不是预制菜,3243509,0
很好的视频，支持UP主[支持][支持][支持],686507338,1
预制菜的口感就跟隔夜菜加热一样,228591244,1
我不反对预制菜，我吃过最好吃的锅包肉就是我们学校小饭店的预制锅包肉，我吃过最好吃的清蒸鲈鱼也是预制的，只要干净卫生味道棒就行，当然价格也不能太贵,254168002,0
开展后厨直播，让人能看见做的每一道菜都是现炒的。要不后面信任危机确实很难解决,150055,0
预制菜越来越普及，但老百姓点外卖的钱分文不少还有越来越贵的趋势,15006836,1
错了，这是一种进步,527483675,0
说真的 预制菜着玩意应该是0几年随着连锁饭店这玩意出来就有了,14563164,0
让我想到加菲猫有一集,100961481,0
所以点外卖尽量不要点那些黏糊糊的菜式，点名匹配卤肉饭,1220913133,1
点个炒粉 外卖平台一排下来全是预制放微波炉加热的,2729425,1
评论有人说的预制菜卖几十块的，怎么说呢，其实那种小店想控制成本的基本还是自制的，能料理包卖高价的一般都是连锁啦，店铺周边消费较高啦，店面很小专做外卖单那种。我们肯定都是吃过预制菜的，但是现在预制菜品类多是盒饭那种，可以去线下看看店铺啥的。,3.54638E+15,0
我家乡一个小县城有一家很好吃的粥，我上次跟朋友去吃等了差不多一个半小时粥才上来，味道是真的很好，但是也确实要熬很久才能熬出来这一口。问题来了，如果这家店想扩大经营，开连锁店，先不说厨师怎么培养，光是这个上菜速度，如果在一二线城市，后厨面积要比餐厅面积大几倍才能跟得上上菜速度，不然得排四五个小时队才能吃到这碗粥。这也是传统餐饮最大的通病，真材实料确实味道好，但也很难复刻大规模推广，只能在某一个小地方发展,169661549,0
现在人懒了 就算自己做饭也不太喜欢做肉类 但是不吃也不行 所以蒸饭简单 备蔬菜也快 洗洗切一切就可以了 就做肉类麻烦 一想到就不想做饭 点外卖吧二十几块钱感觉也吃不了什么 自己买预制菜 蒸饭的时候 放进去加热 再备点青菜 不要太舒服 一个肉菜也就5块  快速解决掉一顿饭的好处就是 你上午做的事情思路不会因为中午去准备饭菜后而打乱 这个时间越短越好 不然下午又会变成拖延症,1905367012,0
预制菜安全性上是更值得信任的，十几块的饭沙县兰州黄焖鸡三巨头卫生条件比全家盒饭厂好的估计全国加起来都不超过一只手。监管可以放心罚盒马罚百胜，但是去查卫生罚个十块钱盒饭是争议很大的,106542,0
坚决抵制预制菜，添加剂防腐剂一大堆，连隔夜菜都有健康威胁，预制菜可以是一年前的，那还没有问题吗？,386792874,0
当全部都是预制菜的时候，透明化的厨房就变成了竞争力。,389673592,0
不知道该怎么形容，我觉得各行各业发展的趋势好像都往同一个方向。但我不知道该怎么形容[笑哭],14135498,0
实际上这几年经常吃罗森，全家的便当就是典型预制菜，实际上已经融入生活中了，这种便当价格和食堂差不多，但是便捷好吃，实际上我并不关心怎么做出来的，只要好吃就行，好吃的话我不在意是否是现做的,667092648,0
如果都是预制菜，我为啥不自己买？都是组装工谁也不比谁差，还更便宜,18675182,1
预制菜时代的螺丝钉的需求。。。我希望我能吃厨师做的,385743464,1
话说速冻饺子属于预制菜吗,11181796,0
13年的时候我在一个简餐餐厅打工，里面的扬州炒饭，牛腩啥的都是料理包,489195524,0
资本会人性告诉你，就算是预制菜20块的回锅肉，依旧是20块，说不定还要涨2块[吃瓜],61985794,1
上周沙县加了个三块钱的荷包蛋，还比卤蛋贵1块，结果是冷冻的我气啊,2382771,0
快进到几十年后社畜在工位上边打工边嚼各种口味调制的“蛋白块”，甚至没有午餐休息时间。,6994656,0
我不是不想要预制菜，我是不想去餐厅花着吃现炒菜的价格去吃预制菜,22381398,1
工业化消灭了多少职业…,25848029,1
以后大家就对吃饭没有期待了       加上无休止的加班   怕是要直接糊糊泡维生素片[doge],7881790,1
说真的要是生产合格的话，买回家自己加热还是挺不错的[doge],671462382,1
郭杰瑞的视频里还拍过美国有预制鸡蛋液，叫方便鸡蛋,212501990,0
别的地方不知道，英国预制菜就很常见(就是味道不太行)，Iceland很多1磅2磅的预制菜吃起来和新做的区别也不太大，感觉不是啥洪水猛兽，只要品控达标，比路边小摊健康多了。还物美价廉,11120759,0
如果真有低热量高饱腹营养全不难吃的块状预制食品，相信就算小强做的也会很受欢迎[doge],598849,0
我觉得预制菜就应该是纯填饱肚子的，价格便宜那种，但凡好一点的卖的贵一点的都不应该用预制菜，我之前去吃一家广式茶餐厅，点了4个鸭肉饭，结果一碗一碗上，我当时就好奇问服务员，这4碗不是一样的吗？为啥不直接一锅出？然后人家当场回复我因为我们的微波炉一次只能热一个。我当时人懵了[疑惑]，一碗不大的鸭肉饭卖20多快30，用微波炉热。对比的是之前上学的时候生活费不多，有一家外卖盖饭特别好吃，我经常点口味也很稳定每次都不会变，看着像预制的，但是架不住人家便宜量大啊。预制菜还是得把价格和味道搞清楚，说难听点预制出来的东西装什么好东西呢？,11316308,0
[妙啊]这就是为什么我现在只点湘菜外卖，就这才是现做的,859721,0
话题就是这样制造出来的，之前一年还在说电影院要消失了呢，消失了吗,32560815,0
预制菜只要别卖现炒菜的价格，我就觉得没啥问题,299735185,0
希望中国的每个学生都能吃上预制菜~~~~,395989521,1
嘿嘿，以后现炒就是高等人的服务了。[响指] 爱你,98827886,1
中国美食，笑死人了[笑哭],1578867235,1
预制菜添加剂肯定会多，味道可能会好，只能说能吃，健康根本谈不上,507938404,1
我在火车上吃了一个预制鸡的确便宜25，但是那味道倒给我100都下不了口那种[灵魂出窍],9587547,0
想吃的可以去吃，不想吃的可以不吃这是关键。吃不起好的，不能连萝卜白菜都不能吃新鲜的，这就过了。,96018670,0
半天妖和广顺兴都是预制菜，半天妖可乐什么的都是调的,486337410,0
中国政府应该严查食品安全问题，有时候我真觉得为了未来想想吧！,429780492,1
预制菜最多的其实是外卖[嗑瓜子]，而且到店吃可以去瞄一眼厨房,520489986,0
央视还把预制菜跟腌菜混为一谈，也是绝了。,137529119,0
肯德基麦当劳算不算预制菜？,28452218,0
本来不想说话，但是看到一个评论，我笑了，必须给大家说一下。不是有厨师的饭馆就没有预制菜。作为一个外卖员，我可以负责任的告诉你。一些个大餐馆其实也是用的一部分预制菜。你别以为进了大餐馆，你就吃不上预制菜。笑死[再见],1238110709,67
为啥没有粤菜菜系的预制菜？[大哭]我想吃预制白切鸡，预制生腌,1631438,0
懂了，这波趋势利好微波炉，格某仕最开心,414915527,1
正规工厂的预制菜某种意义上来说比你自己做的都干净，生产力的提升，预制菜是未来的必然趋势[嗑瓜子],36731529,0
去年在本地一家老牌4星酒店吃席，从鱼虾肉到青菜全是预制菜还卖2800，那天去的亲戚大失所望基本不i会去他家做席了.我公司聚餐找的家厨800拿下还多是新鲜菜，除了没有龙虾。,457259048,0
美食荒漠其实和城市发展有非常大的关系 目前有名的美食荒漠就是北京和杭州 这两个地方最大的特点就是到处都是餐饮品牌连锁的店面 像是小吃小餐馆根本就没有生存的土壤 餐饮一旦品牌连锁化必然要降低成本提升出餐速度就肯定会朝预制菜方面发展 沙县小吃和兰州拉面是比较少见的特例,3.49308E+15,0
最担心的。就怕过分打压实体店。之后巨头垄断。小厂做不起来。大厂拿钱砸。之后就慢慢涨价。这形式百试不爽吧。到时没得选择。有人说自己做。那不现实。你不可能随时都在家做饭。比如工作日。中午你根本没那时间。就怕背刺。,275821520,0
感觉预制菜的理念和现如今的ai绘画有异曲同工之处,34769225,0
已经有好多家长开始反对预制菜进校园了，但是学校还是不打算停止。如果要让家长们送饭也太麻烦了，我希望学校进预制菜之后学生不要集体中毒了,153221526,0
在杭州还不如吃预制菜，至少价格分量合理，那些市区苍蝇馆子价格奇高份量奇少,1623662639,0
雪国列车里最底层的人关在最后面的车厢里，一日一餐吃的是蟑螂做成的果冻。阶级越高的越靠进火车车头，吃的是温室里的新鲜水果蔬菜和各种新鲜肉。,490531864,0
能做到加强监管，立法加大违规惩戒力度，制定行业标准的话，吃预制菜也不是不可以,19025448,0
"过两年，我就能开个馆子:没有预制菜，食材新鲜。
只要这两条，不论口味如何，我就是最高端的餐饮了",294076912,0
整笑了，每年都有食品问题，连个酸菜都监管不了，反正我是不吃。,298113522,0
@大雷的食品科普日常 @中国食品报融媒体,96873445,1
预制菜就是给哪些 又想便宜 又想干净 还不愿意自己做的人准备的！,14309495,1
预制菜真是有够难吃的，我自己从没学过厨艺，照着网上教程做菜比预制菜好吃10倍[吃瓜],629939606,0
你们吃吧 反正我不吃[笑哭],352944721,1
就那么几十分钟送餐时间 还想吃现做的怎么可能呢,96063335,0
饭店如果是用预制菜做的，那我为什么不自己在网上买呢？,513013013,0
无所谓，反正我只会吃好吃又便宜的,3.53713E+15,1
预制菜可以 按照航天员标准来[滑稽] 领导先吃,1598702677,1
@杨光_建厨师 你来看看，你不是支持预制菜吗,475891198,0
发展到最后不就是西餐厅和肯德基麦当劳的区别么？当快餐文化可以果腹的时候，高档餐厅反而可以凸显厨师职业的弥足珍贵。有天分的厨师也不再是小商小店里起早贪黑的打工人，而是可以成为高档餐厅里用艺术和灵感为顾客创造食物的高档服务人员了啊。人们去消费也会变成享受而不是为了填饱肚子。,31730196,0
我不是不能接受预制菜，我接受不了，你预制菜添加的科技太多了，我连隔夜饭都不吃，你让我吃着保质期一年甚至更久的饭，并且我们也不能进到那建造预制菜的车间，我也不知道他是用什么材料卫生情况如何，只要一直菜稍微健康点我都能接受，但我认为这一直菜不可能健康所以从今往后我要自己学做饭，国家推行这项政策我感觉能使更多的人学会做饭，,1091599972,0
"我个人觉得吧
预制菜也没什么难吃不难吃的，主要是便宜吧！
去餐馆吃饭人家现抄的青菜这些一个都要十几块，
预制菜只是把价格中间差价降低了，并没什么不一样",292058324,0
之前调侃杭州美食荒漠时，搜了下杭州的餐饮营业收入，发现特别高，2022年就上千亿，卖了很多预制菜包吧，不过使用这东西还是注明的好，我虽然可以接受平时吃健康而味道一般的菜包，但周末还是想吃顿好的，现在国内就像网购刚兴起那会的样子，一片混乱，也没什么七天无理由退换，买家还得跟卖家斗智斗勇。,63615388,0
哪个一直说工厂化的东西更干净的，我告诉你，即使有合规的预制菜，商家也不一定会去采购。你都知道别人为了节约成本菜都不洗，他又怎么不会为了节约成本，而选择最便宜，来路不正的预制菜呢？,27654014,0
我还是挺喜欢预制菜的，经常网上买一堆，放假休息的时候懒得出门也懒得烧饭就煮个几包吃吃，味道中规中矩，主要是划算和方便，《但是我讨厌的是外面餐馆，用的预制菜料理包不标明，而且还卖现炒的钱》,7466791,0
"央视农业好像说预制菜不能做生菜，你俩谁对啊？
https://www.bilibili.com/video/BV1Ju4y1z7AY",1299005,0
事实上早在几年前大部分餐厅的大部分菜品都是预制菜。基本上每个连锁店后面都有一家中央厨房,485362519,0
预制菜确实在消灭餐厅，我今年就在短视频平台刷到很多大商家的预制菜卖货直播,1655264,0
建议给预制菜分级，并且餐馆必须标出哪些是预制菜和半预制菜。把选择权交给消费者。,270097158,0
料理包是预制菜，预制菜不一定是料理包，料理包大部分都不好吃，外卖越来越贵我已经自己买菜做饭了,37734980,0
就外卖店那卫生，预制菜在微波炉叮一下已经很健康了。,5987252,0
还好我们这边大部分饭店的炒菜都是透明玻璃看得到师傅炒菜,244155123,0
预制菜更加考验市监局的审查能力了，以前小作坊进货也不一定干净卫生，这回工业化了，出了事不就是他们工作不认真了嘛,515491,0
现在的情况就跟当时网上购物出来一样，后面实体店就被冲垮了[大哭],346457439,1
现在农村吃大席都是预制菜了！便宜呀！还是喜欢厨师现做的，口味更好。,171587475,1
重新定义健康,10973044,0
我感觉是不是预制菜，吃的时候还是挺好分辨的,3.49309E+15,0
低成本不代表要降低价格,326626,0
??我越来越喜欢吃大排档和老店…因为啥的网红店味道真的又差又贵,108458601,0
看国外影视，有吃快餐，有吃外卖，有家庭做饭，有去中高级餐厅聚餐吃饭或独自饕餮。预制菜我觉得将来的发展是得如此。外卖的菜饭我看到好多新闻后的评论预制菜使用多数，好几年前就已经这样。不吃外卖与快餐可以回家做饭，聚餐或家庭外出休息吃中高档下馆子，满足不同层次需要。工业化生产满足不了各种人的口味但是能够快速应对，国外快餐业发展是这样的，我觉得。,271989150,0
厨师会有，预制菜会有，狗粮（代餐）也会有，三者会在市场上找到自己的位置。恰好我三个都吃。,318562511,0
"一碗泡面两根肠一个蛋，3+2+1，6块钱。
一碗饭浇预制菜做浇头，1+5，也是6块。
有肉有菜为什么不选后者，泡面是加热就吃方便，后者也是啊。",270402969,0
怎么说 我始终认为食物跟人的寿命息息相关 当预制菜占领未来 说不定寿命也会变短 如果真的是趋势 那预制菜保持卫生营养也未尝不可,13708236,0
确实现在点外卖的方向在往特别不适合预制的菜和本身就比较适合预制的菜两个方向点，那些夹在中间的店对我的吸引力明显下降了,119629,0
我是不理解为什么有人能受得了预制菜的，难吃的要命，身体和心理的双重打击，还不如吃泡面，自从预制菜横行之后就不爱去餐馆吃饭了，连出门玩都是自带饭菜，要么找那种农家乐，老板弄的自己家种的菜养的鸡，就很好吃，反正我是不可能接受预制菜的，自己随便弄点也比预制菜好吃太多了,487508427,0
预制菜为什么受到普通群众这样大的反对也是这个原因。他本质是在消灭就业，降低市民的收入，自然触碰很多小市民的利益。,11731112,0
现在我们县城的酒席都是预制菜 一天2到3单 一单50桌 厨师根本煮不出来,34111328,0
工资不涨消费起不来普通人生活成本只会越来越高昂，现在三大产业里餐饮是过剩最严重的，东西越来越多普通人却越来越消费不起,670543753,0
不反对预制菜，确实方便，但是希望大牌搞起来，信得过靠谱,700636395,0
创新呢？创新的基础被我们亲手釜底抽薪了,3698622,0
布局完成，谁也破不了,20105158,0
餐馆对标外卖的，平台还有券，门店可没有券，去那些餐馆吃那真是又贵又亏,1911539755,0
想当然提前说口味标准了，实际上中餐不好标准化，他们到现在还没拿捏,375356826,0
"三六九等分得越来越细致
预制菜之间亦有差距",38098,0
我大学里就有很多用预制菜的，下单到端上只要五秒...,1487000264,1
泡面什么的速食不也是预制菜??,158338686,0
餐馆搞预制菜，加个热谁不会啊,178339,0
给他们逼得我在家做了三四年饭了，朋友们也不出门吃饭了，孩子们在学校没得选，高中三年，大学四五年，读完书身体也完了,3.49314E+15,0
一直说预制菜有问题，没有一个视频说明白哪里有问题？[口罩],62440778,1
我最近几个月和小伙伴去外面聚餐感觉吃了几次感觉现在什么牛马都能开店，而且生意还不错！！！经常踩雷，我甚至觉得不如我们几个不会做菜的做的还好吃点，爆炒肥肠上来软绵绵和滑嫩，那口感... 根本不像炒的，大概率预制，另一家小龙虾里面一点都没入味，白花花吃着是腥的，店还是在那种非常人多营业到2-3点的大排档，我真的搞不懂是怎么开这么久的，还有年初因为买车了请朋友吃饭，湘菜馆4个人5个菜2瓶饮料480+我人都傻了，我印象里这么吃也就200这样吧，撑死300了，反正最近几年外面吃都是又贵又难吃,61886693,0
我算是理解了一点up说的 每个厨师做饭都有不同的习惯 同样的菜换个厨师可能味道不一样 而且感觉以后是个人就能开餐馆 他不需要会做饭炒菜 所以……,13708236,0
在深圳连点个肠粉都是预制菜，外卖的螺蛳粉，连汤都是预制的，都是买了一包包的汤，直接连带包装放到热水里面煮,281120836,0
其实生的配好料的那种只要时间不长问题不大，就怕是那种熟的，熟的要保存一般都用罐头，袋装的放得久了一定会有问题[藏狐],398675845,0
安全，卫生，高质量的预制菜值得推广，因为可以降低商家成本和降低消费者的支出，但是用预制菜卖现做的菜的价格来滥竽充数，就必须给予出台相关规范进行整治,22704094,0
只要还是食物就得做到健康卫生，别做成垃圾还卖食物的价格,73494098,0
当成罐头菜就是了，不过这个需要冷链。冷链物流发达的话，个人直接买。,2830538,0
我知道大家在怕啥，在咱们这，这种帮你加工的好好的东西，基本大家都有一种担忧，具体不说了，懂得都懂,160188477,0
炒饭怕不是最容易做预制菜，就跟面和一些一些汤一样,413564744,0
预测一波，以后有大厨的餐馆会变成奢侈品[歪嘴],13062616,1
时代在变，人也在变，你要这样想的话，全世界就没好人了,507272383,0
预制菜按新鲜菜的价格来卖才是最不能让人接受的,181974009,0
成本低了倒是没怎么见到价格下来,32314160,0
各行各业都在革自己的命，最终会走到卷的尽头,25297035,0
很简单，多自己做饭，少点外卖，快餐店少去,55935383,1
